id,question,model_answer,is_correct,anchor_str,token_id,token_is_suffix,token_len,token_id_rank,layer0_norm,layer0_kurtosis,final_norm,final_kurtosis,drift_cosine,surprisal,prediction_entropy
12,Which volcano in Tanzania is the highest mountain in Africa?,Mount Kilimanjaro,1,Africa,7710,1,6,0.2409375,0.16760295629501343,-0.01659371835774648,33.379234313964844,68.86045515274236,0.04621288180351257,0.05670166015625,1.772169
13,The flag of Libya is a plain rectangle of which color?,Red,0,color,3181,1,5,0.09940625,0.15207096934318542,-0.13332034599001608,31.61362648010254,5.350901201707989,0.07894133031368256,0.654296875,2.660436
14,Of which African country is Niamey the capital?,Niger,1,capital,5565,1,7,0.17390625,0.1670822948217392,0.01664608583469418,30.232633590698242,93.58320196187422,0.04051851108670235,0.028472900390625,0.35488918
15,Who was the director of the CIA from 1976-81?,George H.W. Bush,0,1,28740,1,1,0.898125,0.08999229967594147,22.604681436265473,31.62748146057129,116.7673763540398,0.06378475576639175,0.049407958984375,2.2644763
16,Which musical featured the song The Street Where You Live?,My Fair Lady,1,Live,11635,1,4,0.36359375,0.15525104105472565,0.06057911516008119,31.87667465209961,37.88510765970933,0.042150288820266724,0.007415771484375,0.2512236
17,"""Who was the target of the failed """"Bomb Plot"""" of 1944?""","""The target of the failed """"Bomb Plot"""" of 19",0,4,28781,1,1,0.89940625,0.11096087843179703,5.235415710549141,33.16836929321289,77.54088600673813,0.037369538098573685,1.6943359375,2.9362087
18,Who had an 80s No 1 hit with Hold On To The Nights?,Richard Marx.,1,ights,3152,1,5,0.0985,0.14764858782291412,-0.0173742280361342,30.912927627563477,17.088087856339264,0.022282062098383904,0.0114898681640625,0.7608642
19,Who directed the classic 30s western Stagecoach?,John Ford,1,ach,595,1,3,0.01859375,0.1377892792224884,0.16972968040004321,30.35598373413086,7.437998394737868,0.017503660172224045,0.0003116130828857422,1.5606987
20,Dave Gilmore and Roger Waters were in which rock group?,Pink Floyd,1,group,2071,1,5,0.06471875,0.14168262481689453,0.36122937897663965,31.301176071166992,22.58155565389247,0.04659438505768776,1.1611328125,0.6484627
21,Which highway was Revisited in a classic 60s album by Bob Dylan?,Highway 61,1,Dylan,24288,1,5,0.759,0.18640393018722534,-0.02767870827833585,31.021820068359375,57.35505370513467,0.049588076770305634,0.09649658203125,2.2510664
22,Which was the only eastern bloc country to participate in the 1984 LA Olympics?,The Soviet Union,0,Olympics,21351,1,8,0.66721875,0.1910732239484787,-0.005036192645518689,30.72140121459961,7.535823659035234,0.07236379384994507,0.2491455078125,2.828898
23,Which 90s sci fi series with James Belushi was based on Bruce Wagner's comic strip of the same name?,Max Headroom.,0,name,1141,1,4,0.03565625,0.14552322030067444,0.29171659735460986,32.40401840209961,101.49261490470917,0.025383755564689636,0.04071044921875,4.736901
24,If I Were A Rich Man Was a big hit from which stage show?,Fiddler on the Roof,1,show,1347,1,4,0.04209375,0.13766995072364807,0.46124066764097815,30.828147888183594,17.075939643519312,0.070550836622715,1.28515625,0.91561764
25,Men Against the Sea and Pitcairn's Island were two sequels to what famous novel?,Mutiny on the Bounty,1,novel,7092,1,5,0.221625,0.16711890697479248,-0.05285279292208367,31.17685317993164,7.51289693438137,0.05579879879951477,1.783203125,2.3287446
26,What was Truman Capote's last name before he was adopted by his stepfather?,Schuster.,0,father,13385,1,6,0.41828125,0.1808796226978302,0.007389930975861159,30.04051971435547,1.2715279036073985,0.02697901800274849,0.276123046875,3.9417975
27,"In Lewis Carroll's poem The Hunting of the Snark, what did the elusive, troublesome snark turn into to fool hunters?",A boot.,0,ters,1532,1,4,0.047875,0.12298000603914261,0.3522337584466473,32.30613708496094,8.20422891047268,0.02873333916068077,0.0225677490234375,2.8183196
28,"In the Bible, who did the sun and moon stand still before?",Joshua,1,before,1159,1,6,0.03621875,0.14459708333015442,0.2765414383331537,29.71930503845215,4.5262312098297155,0.0653608962893486,5.2109375,1.9047137
29,What Michelle Pfeiffer movie got a boost from the Coolio song Gangsta's Paradise?,Batman Returns.,0,ise,864,1,3,0.027,0.12631845474243164,0.40882991105101896,31.561588287353516,26.791403138312813,0.015235988423228264,0.00177001953125,2.5924911
30,What was President Gerald Ford's middle name?,Leslie,0,name,1141,1,4,0.03565625,0.14552322030067444,0.29171659735460986,31.641952514648438,97.514788235668,0.03281140699982643,0.03021240234375,4.1819177
31,Art Garfunkel trained for which profession although he didn't qualify?,He trained to be a lawyer.,0,qualify,23549,1,7,0.73590625,0.1825881004333496,-0.0273686294922717,33.969337463378906,16.281154261533086,0.041694384068250656,6.34765625,5.2217603
32,Who was the last inmate of Spandau jail in Berlin?,Rudolf Hess,1,Berlin,8430,1,6,0.2634375,0.18588143587112427,0.019450492054263968,32.12131118774414,6.008533242891039,0.050686269998550415,0.2841796875,2.149702
33,What was Eddie Murphy's first movie?,"Eddie Murphy's first movie was ""48 Hrs.""",0,movie,5994,1,5,0.1873125,0.15886923670768738,0.05496205405907695,32.65317153930664,2.6650662663682017,0.06476649641990662,1.3603515625,3.9390562
34,In the 80s who wrote the novel Empire of The Sun?,J.G. Ballard,1,Sun,7057,1,3,0.22053125,0.15615791082382202,-0.05797227294026719,32.7303352355957,65.10601862485692,0.03791479766368866,0.143310546875,1.6379554
35,Kagoshima international airport is in which country?,Japan,1,country,2939,1,7,0.09184375,0.15374206006526947,0.058572916305953626,30.5332088470459,32.97970444823297,0.022696252912282944,1.8876953125,1.3623432
36,In which sport could the Pacers take on the Pistons?,In the NBA.,0,ons,1053,1,3,0.03290625,0.12362118810415268,0.37105459681607833,32.51874542236328,55.485886493312854,0.022648140788078308,0.0029010772705078125,5.145946
37,Kim Carnes' nine weeks at No 1 with Bette Davis Eyes was interrupted for one week by which song?,The Safety Dance by Men Without Hats,0,song,4034,1,4,0.1260625,0.16108457744121552,0.14920452584730448,30.778518676757812,2.463445325840321,0.059117697179317474,1.3955078125,5.920802
38,Where in Canada is the Lion's Gate bridge?,"Vancouver, British Columbia",1,bridge,9850,1,6,0.3078125,0.15540136396884918,0.013893373743131043,32.28745651245117,58.16045021414482,0.02408137172460556,3.48828125,2.712722
39,What was Walter Matthau's first movie?,"The first movie Walter Matthau appeared in was ""The Enchanted",0,movie,5994,1,5,0.1873125,0.15886923670768738,0.05496205405907695,32.478736877441406,2.520642141966084,0.0642239898443222,1.689453125,4.6048784
40,Otis Barton was a pioneer in exploring where?,The Marianas Trench,0,where,970,1,5,0.0303125,0.13541290163993835,0.6024815142844551,30.269289016723633,3.3878368427783565,0.07313717156648636,8.8515625,2.0704322
41,Where in England was actor Nigel Hawthorne born?,Leicester,0,born,5381,1,4,0.16815625,0.1670810431241989,-0.023673717997434007,31.439006805419922,136.2181120956369,0.046171605587005615,0.343505859375,5.3648915
42,"What mythological beast has the head of a man, the body of a lion, and the tail and feet of a dragon?",The griffin.,0,dragon,18984,1,6,0.59325,0.17350345849990845,-0.04881978122172992,28.808595657348633,60.47505564155758,0.05151284486055374,1.044921875,2.7231698
43,"In Greek mythology, who were Arges, Brontes and Steropes?",The Cyclopes.,1,opes,14336,1,4,0.448,0.1671578288078308,-0.05458931249961907,30.50218391418457,10.689903958447635,0.009165097028017044,0.09075927734375,2.7680674
44,Which musician founded the Red Hot Peppers?,Louis Armstrong,0,ers,404,1,3,0.012625,0.10076282173395157,2.0766270015810573,31.036041259765625,3.2934962000901136,0.05362635850906372,0.0003147125244140625,4.257403
45,Where did the Shinning Path terrorists operate?,Peru,1,operate,13858,1,7,0.4330625,0.16647452116012573,0.017021936715313046,36.02867889404297,44.033213087319325,0.050796329975128174,4.6328125,2.8212507
46,How old was Jimi Hendrix when he died?,27,1,died,4847,1,4,0.15146875,0.15961048007011414,0.022341845080637412,31.728084564208984,76.39782381847385,0.0408267043530941,0.47216796875,2.0163867
47,Which Brit broke the land speed record in 1990 in Thrust 2?,Richard Noble,1,2,28750,1,1,0.8984375,0.09560004621744156,12.700038032380993,34.13962936401367,1.1927624088507178,0.048714399337768555,0.047943115234375,0.6403525
48,In which state was Gene Vincent born?,"Norfolk, Virginia",1,born,5381,1,4,0.16815625,0.1670810431241989,-0.023673717997434007,30.97719955444336,88.70801527827554,0.039295494556427,0.6455078125,1.2764825
49,How was the European Recovery Program in the 1940s more commonly known?,The Marshall Plan,1,known,2651,1,5,0.08284375,0.16103975474834442,0.11954078704618842,32.70332336425781,71.31348014840498,0.04538146033883095,0.254638671875,1.5705063
50,Brandon Lee died during the making of which movie?,The Crow,1,movie,5994,1,5,0.1873125,0.15886923670768738,0.05496205405907695,29.611467361450195,2.974836213950568,0.057746175676584244,0.9453125,1.4350997
51,Who had a 70s No 1 hit with Let's Do It Again?,The Stylistics.,0,Again,9706,1,5,0.3033125,0.16999328136444092,0.11898054974636674,31.47891616821289,16.604135257017003,0.031589046120643616,0.64990234375,1.676876
52,Who had a Too Legit To Quit Tour?,Vanilla Ice,0,Tour,7113,1,4,0.22228125,0.16331736743450165,0.19788493670131668,33.841209411621094,3.00611406154447,0.0894479900598526,4.84765625,3.2923052
53,"""According to Rudyard Kipling what were the """"two imposters"""" to meet and treat the same day?""","""The two imposters to meet and treat the same day are the",0,day,1370,1,3,0.0428125,0.13690224289894104,0.528204779302683,35.54659652709961,118.5778585035771,0.03867413476109505,5.8359375,3.6447017
54,Who is the most successful UK solo artist in the USA?,Elton John,1,USA,7035,1,3,0.21984375,0.17421266436576843,-0.09176086055291499,32.73728561401367,2.1887911289741773,0.03898315876722336,2.708984375,4.3581643
55,Which country does the airline TAAG come from?,Angola,1,from,477,1,4,0.01490625,0.1141120195388794,3.4431198425318135,30.230762481689453,77.8935989814494,0.0227550957351923,0.00870513916015625,0.9411876
56,Which US No 1 single came from Diana Ross's platinum album Diana?,Upside Down,1,Diana,24728,1,5,0.77275,0.20107577741146088,-0.049875364708742875,31.69737434387207,1.0567716796464532,0.02832123637199402,2.275390625,3.1609976
57,River Phoenix died during the making of which movie?,Dark Blood,1,movie,5994,1,5,0.1873125,0.15886923670768738,0.05496205405907695,29.832271575927734,4.151462187261275,0.07779597491025925,1.19140625,1.1886299
58,Which artist David was born in Bradford UK?,David Hockney,1,UK,6194,1,2,0.1935625,0.16705481708049774,0.1197294374898421,36.42470932006836,64.85111484562054,0.08642056584358215,4.625,2.1444528
59,What is Mel Gibson's middle name?,René,0,name,1141,1,4,0.03565625,0.14552322030067444,0.29171659735460986,28.960664749145508,28.0910708235442,0.037473030388355255,0.023193359375,4.7330813
60,Richard Daley was mayor of which city for 21 years?,Chicago,1,years,1267,1,5,0.03959375,0.14706529676914215,0.20872755839692436,33.81020736694336,56.0830606967043,0.0391203835606575,0.06402587890625,0.403665
61,"""In which movie did Garbo say, """"I want to be alone"""".""","""Grand Hotel""",1,alone,4411,1,5,0.13784375,0.17858465015888214,0.05689312296224536,39.449256896972656,54.05004294145537,0.03372446447610855,0.0252685546875,3.149756
62,What is Osbert Lancaster best known for producing?,Architectural drawings,0,producing,15345,1,9,0.47953125,0.15682460367679596,0.03348900546018774,28.376420974731445,5.774511346183235,0.040327079594135284,10.328125,4.417176
63,Who was the defending champion when Martina Navratilova first won Wimbledon singles?,Evonne Goolagong.,0,singles,16975,1,7,0.53046875,0.1834775060415268,-0.0504187129166076,35.19036865234375,20.240564822694544,0.04813984036445618,4.953125,3.3153913
64,Who was the first US-born winner of golf's British Open?,Bobby Jones,0,Open,5629,1,4,0.17590625,0.1539371907711029,-0.02242615620485111,31.976104736328125,18.833775184285184,0.049820609390735626,0.0205230712890625,4.7190666
65,In which country is the Sky Train Rail bridge?,Thailand,0,bridge,9850,1,6,0.3078125,0.15540136396884918,0.013893373743131043,36.36599349975586,26.523461217548164,0.03920144587755203,8.5859375,4.0276046
66,What was the Paramount Film Company originally called?,The Famous Players Film Company,1,called,1987,1,6,0.06209375,0.14868496358394623,0.0634729304677153,33.145809173583984,189.42524324510748,0.031223755329847336,0.92236328125,2.5740638
67,Who was the first person after Scott to reach the South Pole overland?,Roald Amundsen,0,land,1207,1,4,0.03771875,0.13946697115898132,0.42412587507020705,33.02996063232422,15.813223801851318,0.03339458629488945,0.2578125,2.6624625
68,Which journalist first told the world about the My Lai massacre?,Seymour Hersh,1,acre,20383,1,4,0.63696875,0.1817093938589096,0.04720356268798609,32.4365234375,8.024088073962982,0.03569638729095459,0.00336456298828125,2.41111
69,What is the name of Terence and Shirley Conran's dress designer son?,Jasper Conran,1,son,1966,1,3,0.0614375,0.16056351363658905,0.047580201455101,33.37126159667969,25.96462572779139,0.0440102219581604,4.6640625,4.285186
70,Which drink did The Spice Girls promote?,Pepsi,1,promote,11711,1,7,0.36596875,0.16626141965389252,0.14598352638231615,33.78712844848633,25.83802744886976,0.06105545535683632,4.05859375,2.6438491
71,Who was the youngest brother in the Beach Boys?,Carl Wilson.,1,Boys,20344,1,4,0.63575,0.1700720191001892,0.09724548947797818,30.516462326049805,2.124199369190123,0.024081574752926826,0.1334228515625,2.125526
72,Who first hosted Family Feud?,Richard Dawson,1,ud,554,1,2,0.0173125,0.13950617611408234,0.17693430284478495,29.879619598388672,5.89452573434246,0.045506879687309265,0.0005598068237304688,0.7854659
73,What did the Lone Ranger's title Kemo Sabe mean in Apache?,"""Trusty Scout""",0,Apache,8958,1,6,0.2799375,0.18906913697719574,0.06926510485041737,31.38947868347168,2.2035946206745436,0.059655338525772095,4.12109375,3.7822504
74,Who or what was Gentle Ben in the 60s TV series?,A bear.,1,series,3518,1,6,0.1099375,0.1595558226108551,0.018003659085646717,34.50042724609375,1.0546335703257181,0.020404556766152382,0.97412109375,3.1613493
75,Which 70s show was based on the British show Till Death Us Do Part?,All in the Family,1,Part,2914,1,4,0.0910625,0.16100652515888214,0.11728539788929826,30.944412231445312,61.289827126752584,0.019678870216012,0.0042877197265625,0.5204922
76,On what date in 1969 did Neil Armstrong first set foot on the Moon?,"July 20, 1969",1,Moon,14629,1,4,0.45715625,0.16808414459228516,0.010743726372107076,31.309917449951172,19.373862880036167,0.0696939006447792,1.369140625,1.8953093
77,Bandar Seri Begawan International airport is in which country?,Brunei,1,country,2939,1,7,0.09184375,0.15374206006526947,0.058572916305953626,29.5495662689209,20.24860785946593,0.02306293696165085,0.2763671875,1.3022304
78,What was the profession of Paul Strand (1890 - 1976)?,Photographer,1,6,28784,1,1,0.8995,0.11648011207580566,2.45120141876082,38.02472686767578,264.8274432411282,0.03764745965600014,0.005290985107421875,3.1568508
79,Who had a 60s No 1 with Downtown?,Petula Clark.,1,own,656,1,3,0.0205,0.14711906015872955,0.07128584998644394,32.14978790283203,1.20165807161814,0.0695432797074318,0.015655517578125,0.79348147
80,"Who was born first, Kiefer Sutherland or Christian Slater?",Kiefer Sutherland.,1,ater,795,1,4,0.02484375,0.1484694927930832,0.25969195612891705,30.022441864013672,307.31254931161897,0.011438094079494476,0.0007600784301757812,1.783788
81,"To the nearest two, how many tennis Grand Slam titles did Jimmy Connors win?",8,0,win,3108,1,3,0.097125,0.15672045946121216,0.08270254024189283,32.88361740112305,67.64066994572345,0.028589369729161263,0.275390625,1.405507
82,Who was the Georgia Peach?,The Georgia Peach was a nickname for the famous baseball player Ty C,1,ach,595,1,3,0.01859375,0.1377892792224884,0.16972968040004321,31.511280059814453,3.655078436090686,0.04543199762701988,0.109619140625,5.623061
83,Who set fire to his guitar at the Monterey Pop festival in 19676?,Jimi Hendrix,1,6,28784,1,1,0.8995,0.11648011207580566,2.45120141876082,30.16790771484375,31.87262124647679,0.059081096202135086,13.4296875,0.62505144
84,Della Street was whose secretary?,Perry Mason’s,1,secretary,16916,1,9,0.528625,0.16872604191303253,0.2615661465116723,29.93721580505371,10.632382018553855,0.0438886433839798,0.418212890625,1.6518255
85,"In music, who was Sweet and Innocent and Too Young?",The Shirelles.,0,Young,9465,1,5,0.29578125,0.1592353880405426,0.07159974634645438,37.294734954833984,84.10448796781888,0.05355151742696762,1.783203125,5.674393
86,Who is featured on Puff Daddy's Can't Hold Me Down?,The song Can't Hold Me Down is a song by P,0,Down,8560,1,4,0.2675,0.15175479650497437,0.013048278864059792,37.25907897949219,26.300555363558374,0.0068298387341201305,0.70654296875,4.7810287
87,What had Edmond Hillary worked at before taking up mountain climbing?,Beekeeping.,1,climbing,20873,1,8,0.65228125,0.17396382987499237,-0.0343665086331808,32.3602180480957,28.538773325855598,0.07426224648952484,0.061614990234375,2.5638149
88,In which American state is the Isabella Stewart Gardner Museum?,Massachusetts,1,Museum,8770,1,6,0.2740625,0.1643339991569519,0.10862027229277649,32.640289306640625,13.283904012915475,0.0855354443192482,0.08831787109375,1.4547783
89,Benina international airport is in which country?,Benina international airport is in Libya.,1,country,2939,1,7,0.09184375,0.15374206006526947,0.058572916305953626,30.67816734313965,13.146997342035018,0.021040568128228188,0.578125,2.5663776
90,Beloved in 1999 was whose first movie since The Color Purple in 1985?,Whoopi Goldberg,0,5,28782,1,1,0.8994375,0.11167574673891068,4.674151874858757,32.57390213012695,118.62552631556711,0.06616652011871338,0.034515380859375,1.8581727
91,Which Star Trek star directed Three Men and a Baby?,Leonard Nimoy,1,Baby,18719,1,4,0.58496875,0.16630414128303528,0.0543292469897696,30.205923080444336,22.32563790636179,0.043430689722299576,0.1527099609375,3.4004653
92,Which sitcom star appeared on the big screening The Object of My Affection?,Jennifer Aniston,1,ection,10101,1,6,0.31565625,0.18783460557460785,-0.056370959469723037,32.10480880737305,55.09584949109242,0.027153555303812027,0.0233001708984375,4.330531
93,"""Which character did Julia """"Roberts play in Steven Spielberg's Hook?""","""Julia Roberts played the role of Tinkerbell in Steven",1,Hook,26154,1,4,0.8173125,0.17368605732917786,-0.15287192099334312,34.76810073852539,120.79139422240743,0.049435026943683624,2.0078125,3.0310078
94,Which US president did Anthony Hopkins play in a film whose title was simply his name?,Richard Nixon.,1,name,1141,1,4,0.03565625,0.14552322030067444,0.29171659735460986,30.575084686279297,14.214909934897346,0.04978635162115097,0.83447265625,2.554684
95,Which movie was a biopic about the life of David Helfgott?,Shine,1,ott,1562,1,3,0.0488125,0.15418237447738647,0.11710954296931364,29.156925201416016,58.589878006702904,0.01948496326804161,0.0012302398681640625,0.76278144
96,Which film director guested as the FBI Director in The Silence of the Lambs?,Jonathan Demme,0,s,28713,1,1,0.89728125,0.0851113349199295,11.082898152002013,30.33283805847168,45.712985271022724,0.038269586861133575,0.002613067626953125,1.9903436
97,In which sci fi classic did the space ship Nostromo first appear?,Alien,1,appear,4305,1,6,0.13453125,0.16224566102027893,0.08858824299418533,33.412010192871094,71.12774438998761,0.05030088871717453,0.60009765625,2.3736718
98,Nigel Hawthorne was Oscar nominated for The Madness of which King?,George III,1,King,4041,1,4,0.12628125,0.15283514559268951,0.15453818148524556,33.36470413208008,37.145729952343075,0.06633632630109787,0.4169921875,1.2381244
99,Which Swedish actress won the Best Supporting Actress Oscar for Murder on the Orient Express?,Ingrid Bergman,1,Express,16722,1,7,0.5225625,0.16824395954608917,0.11916314870311329,31.392377853393555,65.51217681865245,0.026462119072675705,0.0020923614501953125,0.26393357
100,Which Oscar-nominated film had You Sexy Thing as its theme song?,The Full Monty,1,song,4034,1,4,0.1260625,0.16108457744121552,0.14920452584730448,31.903493881225586,66.31643074015314,0.05344366282224655,0.43359375,4.409885
101,Which Joan's career revived in Whatever Happened to Baby Jane?,Bette Davis.,0,Jane,10805,1,4,0.33765625,0.1794944405555725,-0.006247535655723002,33.118507385253906,16.73402009336282,0.013494200073182583,0.0028362274169921875,3.793131
102,Which much-loved actor won the Best Actor Oscar for The Philadelphia Story?,Cary Grant,0,Story,13689,1,5,0.42778125,0.16350257396697998,0.10334653389935378,31.02640724182129,24.395645814115284,0.04467146843671799,0.003055572509765625,1.6761371
103,Which legendary dancer was Oscar-nominated for The Towering Inferno?,Cyd Charisse,0,no,1510,1,2,0.0471875,0.13857829570770264,0.17253589242691625,31.048887252807617,62.28425583852071,-0.011707494035363197,0.00028228759765625,3.812988
104,What was the name of the brothel in The Best Little Whorehouse in Texas?,The Chicken Ranch.,1,Texas,7826,1,5,0.2445625,0.17607028782367706,-0.05319873071160108,31.642566680908203,28.012473225718082,0.0639859214425087,0.0088958740234375,0.97153896
105,Who was the male star of the movie The Man of La Mancha?,Peter O’Toole,1,cha,8136,1,3,0.25425,0.1633782833814621,0.004190788241158483,30.30099105834961,47.95724789730279,0.020588601008057594,0.003337860107421875,2.305099
106,What relation is Joey Richardson to Vanessa Redgrave?,Joey Richardson is Vanessa Redgrave's daughter.,1,ave,458,1,3,0.0143125,0.14443062245845795,0.10901452828768976,33.1404914855957,161.0431579052857,0.012279567308723927,0.0004184246063232422,3.9536977
107,Melanie Molitor is the mom of which tennis world NO 1?,Roger Federer,0,1,28740,1,1,0.898125,0.08999229967594147,22.604681436265473,34.51176834106445,3.3797749303430207,0.016735082492232323,0.11651611328125,2.4785042
108,Marc Dutroux hit the headlines over a 'house of horrors' in which country?,Belgium,1,country,2939,1,7,0.09184375,0.15374206006526947,0.058572916305953626,29.118324279785156,13.243246896546516,0.04875487834215164,13.90625,0.93755245
109,On which date in 1945 did Hitler take cyanide then shoot himself?,"April 30, 1945",1,himself,2722,1,7,0.0850625,0.15163758397102356,0.003872352434282078,31.644912719726562,12.560564204101984,0.030516212806105614,0.035736083984375,2.049427
110,In which river is the Boulder Dam?,Colorado River,1,Dam,8474,1,3,0.2648125,0.16548718512058258,-0.06849281533447771,32.20006561279297,11.507862284906674,0.04428040236234665,0.32080078125,1.5176537
111,"Which sports event was first held at Worcester, Massachusetts in 1927?",The Boston Marathon,0,7,28787,1,1,0.89959375,0.1223420798778534,2.558214583906545,31.890525817871094,87.07501874441694,0.03990498557686806,3.4375,3.7922697
112,In which European city is the Belvederen Gallery?,Vienna,1,Gallery,16597,1,7,0.51865625,0.1753244400024414,0.06374541015474966,35.594425201416016,40.48405172397397,0.05239706486463547,5.34765625,0.9959983
113,How old was Woody Herman when he founded his own orchestra?,19 years old.,0,chestra,18357,1,7,0.57365625,0.1928035318851471,-0.011227052046345332,31.185985565185547,44.12512363494295,0.016890360042452812,0.0018758773803710938,2.8176365
114,For which movie did Katharine Hepburn win her second Oscar?,Guess Who’s Coming to Dinner,0,Oscar,18650,1,5,0.5828125,0.18388250470161438,0.06373398034142363,32.21320724487305,16.937569192386803,0.046319473534822464,0.998046875,1.7009317
115,Who had a 60s No 1 hit with This Diamond Ring?,Gary Lewis and the Playboys.,1,Ring,18705,1,4,0.58453125,0.1658790409564972,0.021658070777136995,30.867141723632812,49.22909792303755,0.029420951381325722,0.00872802734375,0.6402992
116,The world was first aware of the Chernobyl disaster after detectors were triggered at a nuclear plant in which country?,Sweden,1,country,2939,1,7,0.09184375,0.15374206006526947,0.058572916305953626,29.65232276916504,12.36246322136674,0.02918156236410141,0.339111328125,1.2946273
117,In which country was the first permanent bungee jumping site situated?,New Zealand,1,situated,22725,1,8,0.71015625,0.1918504536151886,-0.05305978854591897,33.08533477783203,155.8512109924184,0.05692416802048683,7.44921875,2.3199947
118,Who succeeded Brezhnev as Soviet premier?,Kosygin,0,premier,9877,1,7,0.30865625,0.17852286994457245,0.2914671962691253,31.767147064208984,80.78737872399158,0.018397009000182152,2.962890625,2.7178216
119,In the late 60s Owen Finlay MacLaren pioneered what useful item for parents of small chldren?,The Maclaren stroller,0,ren,951,1,3,0.02971875,0.1480121612548828,0.10847105941184942,33.29249954223633,109.36235361664005,0.029850060120224953,0.0110626220703125,3.9987664
120,In which city's shipyard was Solidarity set up?,Gdansk,1,up,582,1,2,0.0181875,0.12565790116786957,1.7299355908570906,31.400192260742188,47.77842558490863,-0.003077475819736719,0.2442626953125,1.8559732
121,Which female singer was born on exactly the same day as impressionist Rich Little?,Dolly Parton,0,Little,9999,1,6,0.31246875,0.16388310492038727,-0.025554349818634137,28.347143173217773,18.69354552796508,0.0635555237531662,0.022186279296875,5.4275956
122,What is Harrison Ford's real name?,Harrison Ford.,1,name,1141,1,4,0.03565625,0.14552322030067444,0.29171659735460986,30.310413360595703,23.402784778971533,0.04944055899977684,0.828125,2.99516
123,Who's home runs record did Mark McGwire break in the 1998 season?,Roger Maris,1,season,3302,1,6,0.1031875,0.15186500549316406,0.24000298528341757,33.822025299072266,32.91224767845502,0.061743155121803284,0.456298828125,0.7727427
124,Who won baseball's first World Series of the 80s?,The Philadelphia Phillies.,1,s,28713,1,1,0.89728125,0.0851113349199295,11.082898152002013,30.527128219604492,36.36910480553731,0.030103929340839386,0.52587890625,2.4039748
125,What was Pete Sampras seeded when he won his first US Open?,17,0,Open,5629,1,4,0.17590625,0.1539371907711029,-0.02242615620485111,35.36695861816406,6.105058107503876,0.023125290870666504,0.024871826171875,2.0666656
126,"""Which boxer famously said,"""" If I can't beat this bum take my name off the record books?""""""","""Jack Dempsey""",0,books,4796,1,5,0.149875,0.15125349164009094,0.034078102154348144,40.4026985168457,228.2664457213622,0.0259561687707901,1.9306640625,4.128749
127,Where did Jonathan Edwards set his 1995 triple jump world record?,"Gothenburg, Sweden",1,record,2395,1,6,0.07484375,0.1559746265411377,0.07633194992684045,31.00981330871582,1.5392926827555549,0.05315067991614342,0.051727294921875,2.0075667
