id,question,model_answer,is_correct,anchor_str,token_id,token_is_suffix,token_len,token_id_rank,layer0_norm,layer0_kurtosis,final_norm,final_kurtosis,drift_cosine,surprisal,prediction_entropy
19,Who directed the classic 30s western Stagecoach?,John Ford,1,coach,89193,1,5,0.6954294535928144,0.7210066914558411,-0.03337236697046109,65.71430969238281,15.770564337866247,-0.002712305635213852,0.039093017578125,0.24876276
20,Dave Gilmore and Roger Waters were in which rock group?,Pink Floyd,1, group,1912,0,6,0.014907684630738523,0.5209923386573792,0.27806041554698835,64.3841781616211,16.764637354982945,0.03753459453582764,1.9716796875,0.87887937
21,Which highway was Revisited in a classic 60s album by Bob Dylan?,Highway 61,1, Dylan,44458,0,6,0.3466348552894212,0.7865927219390869,0.03592992582539756,74.03945922851562,26.704198258591976,-0.02315063774585724,0.0728759765625,2.800271
22,Which was the only eastern bloc country to participate in the 1984 LA Olympics?,Romania,1, Olympics,33063,0,9,0.2577891092814371,0.7425734996795654,0.0014063366985399561,66.20860290527344,8.64440855224464,0.016165418550372124,0.2288818359375,2.1691241
23,Which 90s sci fi series with James Belushi was based on Bruce Wagner's comic strip of the same name?,The Adventures of Brisco County Jr.,0, name,836,0,5,0.006518213572854291,0.5297390818595886,0.43957559592739814,69.59789276123047,28.04966107485418,0.0165694672614336,0.0224761962890625,4.8139534
24,If I Were A Rich Man Was a big hit from which stage show?,Fiddler on the Roof,1, show,1501,0,5,0.01170315618762475,0.5223358869552612,0.26604452053276617,66.90715789794922,10.001389434187367,0.012273760512471199,2.09765625,1.4293555
25,Men Against the Sea and Pitcairn's Island were two sequels to what famous novel?,Moby Dick,0, novel,11775,0,6,0.09180857035928144,0.6437772512435913,-0.030008784978539094,63.885135650634766,7.54633213325871,0.009169639088213444,1.24609375,2.5946844
26,What was Truman Capote's last name before he was adopted by his stepfather?,Capote,0,father,23881,1,6,0.18619791666666666,0.68337482213974,0.09119532943285336,50.270965576171875,1.1342182947719746,-0.0094357430934906,0.28466796875,5.281172
27,"In Lewis Carroll's poem The Hunting of the Snark, what did the elusive, troublesome snark turn into to fool hunters?",A boojum,1, hunters,49073,0,8,0.3826175773453094,0.709494948387146,-0.005212917279839857,68.48356628417969,14.66220714648334,0.024106821045279503,2.875,3.312769
28,"In the Bible, who did the sun and moon stand still before?",Joshua 10:12-14,1, before,1603,0,7,0.012498440618762475,0.5347811579704285,0.8426860741774687,64.41566467285156,23.118307847498155,0.017214715480804443,6.18359375,2.1841285
29,What Michelle Pfeiffer movie got a boost from the Coolio song Gangsta's Paradise?,Dangerous Minds,1, Paradise,48691,0,9,0.3796391591816367,0.6631070375442505,0.02868086794431557,63.087303161621094,13.845208172496019,-0.018877636641263962,0.05108642578125,0.93136084
30,What was President Gerald Ford's middle name?,Ford,0, name,836,0,5,0.006518213572854291,0.5297390818595886,0.43957559592739814,54.22395324707031,18.455426973974774,0.03115258179605007,0.014617919921875,4.423866
31,Art Garfunkel trained for which profession although he didn't qualify?,Doctor,0, qualify,26456,0,8,0.2062749500998004,0.7292583584785461,-0.0925355141080706,70.25389862060547,21.100796713321092,-0.00028104986995458603,5.40625,4.0702677
32,Who was the last inmate of Spandau jail in Berlin?,Rudolf Hess,1, Berlin,20437,0,7,0.15934537175648703,0.6913197040557861,-0.0030010658674513024,66.6099624633789,10.760505286796553,0.008221901953220367,0.4228515625,0.68668956
33,What was Eddie Murphy's first movie?,The Nutty Professor,0, movie,5818,0,6,0.0453624001996008,0.6085036993026733,-0.00930383367345522,65.4060287475586,6.908495511280542,-0.024746917188167572,1.5419921875,2.9844422
34,In the 80s who wrote the novel Empire of The Sun?,J. G. Ballard,1, Sun,8219,0,4,0.06408277195608783,0.584061861038208,0.1465579991610455,65.10029602050781,10.568489978797349,0.00215326901525259,0.308837890625,0.61931646
35,Kagoshima international airport is in which country?,Japan,1, country,3224,0,8,0.025137225548902197,0.5815775990486145,-0.029940250572017657,61.74765396118164,7.015420404874545,0.008862292394042015,1.205078125,0.76358545
36,In which sport could the Pacers take on the Pistons?,Basketball,1, Pistons,95808,0,8,0.7470059880239521,0.7740368247032166,-0.027208967114458638,71.2352523803711,31.317450106873416,0.01254296861588955,6.1015625,2.251498
37,Kim Carnes' nine weeks at No 1 with Bette Davis Eyes was interrupted for one week by which song?,Physical by Olivia Newton-John,0, song,5609,0,5,0.04373284680638723,0.6174742579460144,0.09026178628710868,64.53699493408203,8.823621741616883,0.0071373144164681435,1.623046875,6.0276513
38,Where in Canada is the Lion's Gate bridge?,"Vancouver, British Columbia",1, bridge,14497,0,7,0.113031749001996,0.5813257694244385,0.048820359284578174,69.28561401367188,17.930035936710578,0.0036295228637754917,2.6484375,2.3521922
39,What was Walter Matthau's first movie?,The Odd Couple,0, movie,5818,0,6,0.0453624001996008,0.6085036993026733,-0.00930383367345522,62.870052337646484,5.394386778177173,-0.021208900958299637,2.017578125,4.8157973
40,Otis Barton was a pioneer in exploring where?,the deep sea,0, where,1405,0,6,0.010954653193612775,0.525569498538971,0.7714243287747125,56.3328742980957,10.057402426129721,0.02739497646689415,6.71484375,3.3117397
41,Where in England was actor Nigel Hawthorne born?,England,0, born,9405,0,5,0.07332990269461077,0.6366491317749023,-0.03312352725377199,61.64992904663086,24.816431235547487,-0.003163945395499468,0.34765625,4.341425
42,"What mythological beast has the head of a man, the body of a lion, and the tail and feet of a dragon?",The chimera,0, dragon,26161,0,7,0.2039748627744511,0.6695520281791687,0.10355575714209397,55.869991302490234,12.157947375406655,0.01928442344069481,1.9404296875,2.021258
43,"In Greek mythology, who were Arges, Brontes and Steropes?",Cyclopes,1,opes,19031,1,4,0.14838292165668662,0.6425884366035461,0.01875598513557808,58.27769088745117,9.934916799730514,0.007794961333274841,0.01407623291015625,1.0107527
44,Which musician founded the Red Hot Peppers?,Jelly Roll Morton,1,ppers,36623,1,5,0.28554609530938124,0.6896350383758545,-0.18163300746571887,63.85220718383789,9.322610963446422,-0.004355782177299261,0.0007762908935546875,4.346909
45,Where did the Shinning Path terrorists operate?,Peru,1, operate,14816,0,8,0.1155189620758483,0.6342668533325195,-0.08604950840060033,67.3197250366211,12.143810051591991,-0.0012231174623593688,1.2294921875,2.2684093
46,How old was Jimi Hendrix when he died?,27,1, died,8636,0,5,0.06733408183632734,0.6561166048049927,0.15446549478509874,66.95862579345703,15.279710398130415,-0.003939905669540167,0.388671875,1.8535911
47,Which Brit broke the land speed record in 1990 in Thrust 2?,Richard Noble,1,2,17,1,1,0.00013254740518962076,0.4151184856891632,15.679016558039137,67.2628173828125,6.384876118169489,0.020712656900286674,0.0253143310546875,0.5896158
48,In which state was Gene Vincent born?,Virginia,1, born,9405,0,5,0.07332990269461077,0.6366491317749023,-0.03312352725377199,63.627315521240234,18.872794469734522,-0.004710109904408455,0.1685791015625,1.4456689
49,How was the European Recovery Program in the 1940s more commonly known?,The Marshall Plan,1, known,3967,0,6,0.030930326846307386,0.613389253616333,0.10423862444127563,59.29121398925781,18.646501647630156,-0.0019819813314825296,0.1395263671875,1.605103
50,Brandon Lee died during the making of which movie?,The Crow,1, movie,5818,0,6,0.0453624001996008,0.6085036993026733,-0.00930383367345522,64.58439636230469,11.140454920597982,0.00026097032241523266,0.68701171875,1.0811105
51,Who had a 70s No 1 hit with Let's Do It Again?,The Staple Singers,1, Again,14077,0,6,0.10975704840319361,0.6197336912155151,0.14175977843964116,65.6132583618164,17.602276190169952,-0.0006846324540674686,0.06939697265625,2.4124258
52,Who had a Too Legit To Quit Tour?,MC Hammer,1, Tour,14986,0,5,0.1168444361277445,0.6295351386070251,-0.18585219574525347,64.14864349365234,11.927917279089607,0.02446957677602768,3.228515625,4.5933795
53,"""According to Rudyard Kipling what were the """"two imposters"""" to meet and treat the same day?""",Death and Taxes,0, day,1938,0,4,0.015110404191616767,0.5078856945037842,0.2941567168821311,73.83678436279297,37.58739573410884,0.01614830084145069,4.7890625,4.2154117
54,Who is the most successful UK solo artist in the USA?,Elton John,1, USA,7427,0,4,0.057907622255489025,0.6604152321815491,0.11077678103576138,60.03776168823242,3.665811517004438,0.0557231642305851,4.61328125,3.117104
55,Which country does the airline TAAG come from?,Angola,1, from,505,0,5,0.003937437624750499,0.4401754140853882,14.028446051219248,64.6709213256836,14.444387648898545,0.004180654417723417,0.0141143798828125,1.2976611
56,Which US No 1 single came from Diana Ross's platinum album Diana?,I'm Coming Out,0, Diana,45509,0,6,0.3548294036926148,0.7710561156272888,-0.04360369909011208,56.736934661865234,8.231211971287632,0.008322948589920998,3.89453125,3.2994432
57,River Phoenix died during the making of which movie?,My Own Private Idaho,0, movie,5818,0,6,0.0453624001996008,0.6085036993026733,-0.00930383367345522,62.14865493774414,10.805264160030084,-0.007547949440777302,0.6728515625,4.0051665
58,Which artist David was born in Bradford UK?,David Hockney,1, UK,6560,0,3,0.05114770459081836,0.6296750903129578,0.04499131911544296,73.17780303955078,27.25779032796893,-0.02383275143802166,4.15625,3.1145532
59,What is Mel Gibson's middle name?,Edward,0, name,836,0,5,0.006518213572854291,0.5297390818595886,0.43957559592739814,60.69632339477539,26.430221209903443,0.015806367620825768,0.0628662109375,5.408503
60,Richard Daley was mayor of which city for 21 years?,Chicago,1, years,1667,0,6,0.01299744261477046,0.5623549222946167,0.14070837083995658,73.73187255859375,22.076668277925656,0.03332459554076195,0.09173583984375,0.507774
61,"""In which movie did Garbo say, """"I want to be alone"""".""",Grand Hotel,1, alone,7636,0,6,0.059537175648702596,0.6405138969421387,0.115461135341131,84.92279052734375,48.61879876603836,0.011084585450589657,0.047149658203125,2.3073034
62,What is Osbert Lancaster best known for producing?,Cartoons,1, producing,17843,0,10,0.13912019710578843,0.6158599853515625,0.19667566703573103,66.94469451904297,12.241187065881254,0.018787067383527756,6.2890625,4.913991
63,Who was the defending champion when Martina Navratilova first won Wimbledon singles?,Virginia Wade,1, singles,17845,0,8,0.13913579091816367,0.7321464419364929,0.10226912793108234,66.1221694946289,10.244417846694576,-0.003526254091411829,3.34765625,2.708122
64,Who was the first US-born winner of golf's British Open?,Francis Ouimet,0, Open,5377,0,5,0.041923964570858285,0.5865859389305115,0.09311902534519989,63.71293258666992,12.921463059832925,0.04245983064174652,0.1055908203125,3.441399
65,In which country is the Sky Train Rail bridge?,China,0, bridge,14497,0,7,0.113031749001996,0.5813257694244385,0.048820359284578174,69.44499206542969,8.595252607137976,0.00522095151245594,12.0625,2.6953745
66,What was the Paramount Film Company originally called?,The Famous Players Film Company,1, called,2663,0,7,0.02076316117764471,0.5720611214637756,0.2294799170302313,61.15810012817383,24.52502209123929,0.03280490264296532,0.59619140625,3.2806115
67,Who was the first person after Scott to reach the South Pole overland?,Roald Amundsen,0,land,1974,1,4,0.015391092814371258,0.5246806144714355,0.1839605570430276,63.2337760925293,10.07076922968899,0.002757173730060458,0.169677734375,1.8138458
68,Which journalist first told the world about the My Lai massacre?,Seymour Hersh,1, massacre,49352,0,9,0.3847929141716567,0.8191520571708679,-0.12782197518534,70.99491882324219,20.482443131275026,0.016893399879336357,0.3740234375,2.1043904
69,What is the name of Terence and Shirley Conran's dress designer son?,Sebastian Conran,0, son,4538,0,4,0.03538236027944112,0.586106538772583,0.07036187349767165,66.35803985595703,15.863258195760018,0.004428009036928415,3.619140625,1.4967612
70,Which drink did The Spice Girls promote?,Pepsi,1, promote,12192,0,8,0.09505988023952096,0.6316155195236206,-0.03286343144672221,69.19669342041016,24.420073319800327,0.0370638333261013,3.791015625,3.0620773
71,Who was the youngest brother in the Beach Boys?,Dennis Wilson,0, Boys,30857,0,5,0.24058913423153694,0.6402666568756104,0.09296428037458337,60.68793487548828,9.849408785544126,-0.009069775231182575,0.1796875,1.3190005
72,Who first hosted Family Feud?,Richard Dawson,1,ud,664,1,2,0.005177145708582834,0.5107818841934204,0.1293624518853589,63.78422927856445,8.970611474488019,-0.004030647221952677,0.006168365478515625,4.2736797
73,What did the Lone Ranger's title Kemo Sabe mean in Apache?,"""Trusted friend""",0, Apache,9091,0,7,0.0708816741516966,0.7162767052650452,-0.07489507363948977,63.73388671875,5.869244241733012,0.019206980243325233,3.91015625,4.1478763
74,Who or what was Gentle Ben in the 60s TV series?,A bear,1, series,4101,0,7,0.0319751122754491,0.5697331428527832,0.08051452694083183,65.70147705078125,13.43536253217415,0.013346398249268532,0.81982421875,3.061624
75,Which 70s show was based on the British show Till Death Us Do Part?,All in the Family,1, Part,3744,0,5,0.029191616766467067,0.6168086528778076,0.027175804648356117,69.41040802001953,18.947468625297592,-0.010778799653053284,0.040252685546875,0.6541201
76,On what date in 1969 did Neil Armstrong first set foot on the Moon?,"July 20, 1969",1, Moon,17781,0,5,0.1386367889221557,0.6072588562965393,0.03755925728413656,63.1807861328125,17.706660903376598,-0.0037001674063503742,1.603515625,1.5791291
77,Bandar Seri Begawan International airport is in which country?,Brunei,1, country,3224,0,8,0.025137225548902197,0.5815775990486145,-0.029940250572017657,61.574527740478516,6.826098678587206,0.0032654497772455215,0.1884765625,1.0000714
78,What was the profession of Paul Strand (1890 - 1976)?,Photographer,1,6,21,1,1,0.00016373502994011975,0.45013076066970825,4.602042479779417,82.04598999023438,17.57328654618279,0.015135398134589195,0.0110931396484375,3.169182
79,Who had a 60s No 1 with Downtown?,Petula Clark,1, Downtown,44985,0,9,0.3507438248502994,0.7729227542877197,0.046343747861101736,47.586341857910156,4.137214737580783,0.06595362722873688,6.41796875,3.4333432
80,"Who was born first, Kiefer Sutherland or Christian Slater?",Kiefer Sutherland,1, Slater,98103,0,7,0.7648998877245509,0.7652445435523987,-0.0100469117323847,61.511104583740234,23.806280668196976,0.002712653251364827,0.58837890625,1.6432904
81,"To the nearest two, how many tennis Grand Slam titles did Jimmy Connors win?",8,0, win,3243,0,4,0.025285366766467067,0.5955174565315247,0.060912503194374246,69.90003967285156,26.285937566579257,0.025768950581550598,0.1650390625,2.1113956
82,Who was the Georgia Peach?,Ty Cobb,1, Peach,64695,0,6,0.5044208458083832,0.7597878575325012,0.06935248627058499,58.64272689819336,15.545372518059768,0.03876464068889618,5.390625,3.1186864
83,Who set fire to his guitar at the Monterey Pop festival in 19676?,Jimi Hendrix,1,76,4767,1,2,0.037167851796407185,0.6371464729309082,0.06153662366098489,64.6041488647461,26.00911146516524,0.020478809252381325,12.3046875,0.55590516
84,Della Street was whose secretary?,Perry Mason,1, secretary,19607,0,10,0.1528739396207585,0.6504329442977905,-0.0015434989963667434,67.14679718017578,15.100934646552442,0.004168719053268433,0.6279296875,1.2084731
85,"In music, who was Sweet and Innocent and Too Young?",The Beatles,0, Young,13566,0,6,0.10577282934131736,0.5851301550865173,0.04514813376115123,70.7314224243164,25.774153403563012,0.023509174585342407,1.84375,5.728316
86,Who is featured on Puff Daddy's Can't Hold Me Down?,Jennifer Lopez,0, Down,6419,0,5,0.05004834081836328,0.5707700252532959,0.10120980720390049,71.58079528808594,12.615735979041123,0.01861758343875408,0.405517578125,2.998475
87,What had Edmond Hillary worked at before taking up mountain climbing?,Edmond Hillary had worked as a beekeeper before taking up mountain climbing.,0, climbing,30608,0,9,0.23864770459081835,0.703960657119751,0.15708239206863883,66.77300262451172,13.4308734394927,0.017043758183717728,0.057220458984375,4.885198
88,In which American state is the Isabella Stewart Gardner Museum?,Massachusetts,1, Museum,16730,0,7,0.13044224051896208,0.6116723418235779,0.05943321344735297,67.3711166381836,12.703398082332152,0.0019273380748927593,0.30859375,0.7175324
89,Benina international airport is in which country?,Libya,1, country,3224,0,8,0.025137225548902197,0.5815775990486145,-0.029940250572017657,61.9654541015625,5.659300427732898,0.011593015864491463,1.44921875,2.1447766
90,Beloved in 1999 was whose first movie since The Color Purple in 1985?,Whoopi Goldberg,0,5,20,1,1,0.000155938123752495,0.4435957372188568,6.448620180684577,67.5210189819336,20.742683319457438,-0.011117291636765003,0.05621337890625,4.1109104
91,Which Star Trek star directed Three Men and a Baby?,Leonard Nimoy,1, Baby,21266,0,5,0.16580900698602793,0.6409874558448792,0.08061303803864561,66.63270568847656,19.759478319099408,-0.019344396889209747,0.1851806640625,2.313092
92,Which sitcom star appeared on the big screening The Object of My Affection?,Jennifer Aniston,1,ection,12181,1,6,0.09497411427145709,0.669342041015625,0.0725263754109795,79.23321533203125,29.38240151337631,0.012697013095021248,0.01532745361328125,2.876848
93,"""Which character did Julia """"Roberts play in Steven Spielberg's Hook?""",Tinkerbell,1, Hook,29271,0,5,0.22822324101796407,0.6503057479858398,-0.037807868037566195,77.83438110351562,24.717392815722814,0.023327665403485298,4.37890625,3.303573
94,Which US president did Anthony Hopkins play in a film whose title was simply his name?,Nixon,1, name,836,0,5,0.006518213572854291,0.5297390818595886,0.43957559592739814,69.29060363769531,14.264247653133019,0.01706450991332531,1.46875,2.314842
95,Which movie was a biopic about the life of David Helfgott?,Shine,1,ott,1751,1,3,0.013652382734530939,0.5631123781204224,-0.04681857830255076,64.17176818847656,15.736902918808571,0.03390955924987793,0.004302978515625,0.41800314
96,Which film director guested as the FBI Director in The Silence of the Lambs?,Jodie Foster,0,bs,1302,1,2,0.010151571856287425,0.5594311952590942,0.028857240016966657,69.87478637695312,19.599243165046843,0.0077085793018341064,0.0004973411560058594,2.8851502
97,In which sci fi classic did the space ship Nostromo first appear?,Alien,1, appear,5101,0,7,0.03977201846307385,0.6197941899299622,0.1770668271117195,67.78204345703125,23.382347874743136,-0.003241037018597126,0.395751953125,1.74992
98,Nigel Hawthorne was Oscar nominated for The Madness of which King?,George III,1, King,6342,0,5,0.04944797904191617,0.5733844041824341,0.1195531506167451,65.82743835449219,8.639673355895837,0.010241837240755558,1.4619140625,1.0820258
99,Which Swedish actress won the Best Supporting Actress Oscar for Murder on the Orient Express?,Ingrid Bergman,1, Express,17855,0,8,0.13921375998003993,0.6129188537597656,0.04859587422287159,66.616455078125,21.08412690576334,0.03126118332147598,0.005435943603515625,2.3218174
100,Which Oscar-nominated film had You Sexy Thing as its theme song?,The Full Monty,1, song,5609,0,5,0.04373284680638723,0.6174742579460144,0.09026178628710868,68.9344482421875,23.349420255163345,0.012272577732801437,0.326171875,5.7055125
101,Which Joan's career revived in Whatever Happened to Baby Jane?,Bette Davis,0, Jane,22195,0,5,0.17305233283433133,0.6915208697319031,0.017499800975793622,74.38795471191406,21.606153448831055,-0.004435651935636997,0.33935546875,2.5580716
102,Which much-loved actor won the Best Actor Oscar for The Philadelphia Story?,Jimmy Stewart,1, Story,15457,0,6,0.12051677894211577,0.5906473398208618,-0.01984106977243716,68.25404357910156,22.053516284486637,-0.010824155062437057,0.028656005859375,1.790971
103,Which legendary dancer was Oscar-nominated for The Towering Inferno?,Fred Astaire,1,no,2201,1,2,0.017160990518962076,0.5275432467460632,0.17609215533523415,66.78008270263672,14.681418064886849,0.00568452849984169,0.0010938644409179688,4.130097
104,What was the name of the brothel in The Best Little Whorehouse in Texas?,The Chicken Ranch,1, Texas,8421,0,6,0.06565774700598802,0.6660538911819458,0.02525379072453493,67.21788787841797,15.386520005894184,-0.0016077402979135513,0.027069091796875,3.130404
105,Who was the male star of the movie The Man of La Mancha?,Peter O'Toole,1,cha,6583,1,3,0.05132703343313373,0.5827198624610901,0.049360706037715474,66.98443603515625,16.905640731961473,-0.00953962467610836,0.00952911376953125,0.91812474
106,What relation is Joey Richardson to Vanessa Redgrave?,Joey Richardson is Vanessa Redgrave's daughter.,1,grave,77731,1,5,0.6060613148702595,0.7058145999908447,0.05767485286246021,66.58553314208984,21.971850014352125,0.020577076822519302,0.0374755859375,3.8934202
107,Melanie Molitor is the mom of which tennis world NO 1?,Serena Williams,0,1,16,1,1,0.000124750499001996,0.42005011439323425,23.616774104713258,65.01991271972656,6.015792585259067,0.0417354553937912,0.005950927734375,3.4797857
108,Marc Dutroux hit the headlines over a 'house of horrors' in which country?,Belgium,1, country,3224,0,8,0.025137225548902197,0.5815775990486145,-0.029940250572017657,61.44763946533203,15.420802561338647,0.024106314405798912,12.2890625,0.40778044
109,On which date in 1945 did Hitler take cyanide then shoot himself?,April 30,1, himself,5678,0,8,0.044270833333333336,0.567935585975647,0.15045029304743096,57.421234130859375,15.619325869560576,0.0015804246068000793,0.01007843017578125,1.2588346
110,In which river is the Boulder Dam?,Colorado,1, Dam,16758,0,4,0.13066055389221556,0.6748910546302795,0.05093968735816867,61.96931076049805,5.185081921686507,-0.018252728506922722,0.3837890625,1.0046114
111,"Which sports event was first held at Worcester, Massachusetts in 1927?",Basketball,0,7,22,1,1,0.00017153193612774452,0.45881280303001404,4.732605870981105,67.5916976928711,20.268388855452592,-0.005871474742889404,3.05078125,4.108469
112,In which European city is the Belvederen Gallery?,Rome,0, Gallery,19853,0,8,0.15479197854291418,0.6378920674324036,-0.035660235720652356,65.21764373779297,9.439676461130636,-0.008360857143998146,4.21875,3.0580976
113,How old was Woody Herman when he founded his own orchestra?,19,0, orchestra,69155,0,10,0.5391950474051896,0.7510631680488586,-0.12795796167733764,65.43550109863281,21.776341497455185,0.022091036662459373,3.130859375,2.0858443
114,For which movie did Katharine Hepburn win her second Oscar?,The African Queen,0, Oscar,31797,0,6,0.2479182260479042,0.7414454817771912,0.033537817819760285,63.0750846862793,12.932627633497454,0.018246494233608246,0.94677734375,2.326183
115,Who had a 60s No 1 hit with This Diamond Ring?,Gary Lewis and the Playboys,1, Ring,22249,0,5,0.17347336576846306,0.6043137907981873,-0.11254849407767242,64.34801483154297,17.191194609278664,0.008073028177022934,0.088623046875,2.1828055
116,The world was first aware of the Chernobyl disaster after detectors were triggered at a nuclear plant in which country?,Sweden,1, country,3224,0,8,0.025137225548902197,0.5815775990486145,-0.029940250572017657,57.061458587646484,11.78069635927866,0.003385494463145733,0.409912109375,1.6837345
117,In which country was the first permanent bungee jumping site situated?,New Zealand,1, situated,31183,0,9,0.2431309256487026,0.7609580755233765,0.07327460400822972,66.48839569091797,21.59331810390706,0.01403326541185379,7.40625,1.274836
118,Who succeeded Brezhnev as Soviet premier?,Andropov,1, premier,21134,0,8,0.16477981536926148,0.685016393661499,0.20897665964588175,61.61702346801758,15.703246977287609,0.004910486284643412,2.08203125,2.381357
119,In the late 60s Owen Finlay MacLaren pioneered what useful item for parents of small chldren?,Baby monitor,0,ren,1466,1,3,0.011430264471057884,0.5587915778160095,0.2633473911478337,65.58942413330078,19.403516752121917,-0.011199180968105793,0.009765625,4.823056
120,In which city's shipyard was Solidarity set up?,Gdansk,1, up,709,0,3,0.0055280064870259485,0.4738744795322418,1.8911046892239929,70.02658081054688,14.074599090277438,0.032326843589544296,0.0286102294921875,0.6302204
121,Which female singer was born on exactly the same day as impressionist Rich Little?,Cher,0, Little,15013,0,7,0.11705495259481039,0.6217308640480042,-0.001162888990881683,68.5126953125,21.112860147146595,0.02488834038376808,0.08880615234375,5.372689
122,What is Harrison Ford's real name?,Harrison Ford,1, name,836,0,5,0.006518213572854291,0.5297390818595886,0.43957559592739814,62.61626052856445,26.657834721619295,0.02305600233376026,0.18310546875,1.8158984
123,Who's home runs record did Mark McGwire break in the 1998 season?,Babe Ruth,0, season,3280,0,7,0.02557385229540918,0.5985687375068665,-0.1586346107443961,64.03304290771484,14.043963454559616,0.02186393551528454,0.4072265625,2.7511504
124,Who won baseball's first World Series of the 80s?,The New York Yankees,0,s,82,1,1,0.0006393463073852295,0.37801769375801086,5.454192677268129,71.82759094238281,23.467899973198566,0.015484100207686424,0.442626953125,2.9220424
125,What was Pete Sampras seeded when he won his first US Open?,11th,0, Open,5377,0,5,0.041923964570858285,0.5865859389305115,0.09311902534519989,72.3230972290039,8.058990762947657,0.03507252037525177,0.1324462890625,2.6859543
