id,question,model_answer,is_correct,anchor_str,token_id,token_is_suffix,token_len,token_id_rank,layer0_norm,layer0_kurtosis,final_norm,final_kurtosis,drift_cosine,surprisal,prediction_entropy
10,In which decade did stereo records first go on sale?,"The first stereo records were released in 1958, and the",0, sale,6278,0,5,0.04132002948609941,1.0916197299957275,-0.16650441382142667,366.97625732421875,87.14180065857214,0.02822621539235115,0.01806640625,4.091732
11,In what year's Olympics were electric timing devices and a public-address system used for the first time?,1900,0, time,882,0,5,0.005805075821398484,1.0474069118499756,-0.6712612875746697,380.32110595703125,108.38160314539589,0.06309332698583603,0.003376007080078125,1.3812155
12,Which volcano in Tanzania is the highest mountain in Africa?,Mount Kilimanjaro,1, Africa,10174,0,7,0.06696240522325189,1.0422765016555786,-0.06265587259612149,364.0467529296875,67.6847223466969,0.05222480744123459,0.63720703125,3.327001
13,The flag of Libya is a plain rectangle of which color?,green,1, color,1894,0,6,0.0124657750631845,1.0890843868255615,-0.25578776304965434,353.4891052246094,53.80689339264663,0.05083329603075981,0.984375,2.9898143
14,Of which African country is Niamey the capital?,Niger,1, capital,6722,0,8,0.04424231255265375,1.1814755201339722,-0.13633393619735967,342.138671875,91.65655375715862,0.07794379442930222,0.08074951171875,3.8769796
15,Who was the director of the CIA from 1976-81?,The CIA was headed by William Colby from 1973 to,0,1,16,1,1,0.00010530749789385004,1.0931203365325928,-0.07595700257181415,359.1150207519531,100.0443213229311,0.09498325735330582,2.1953125,5.5891848
16,Which musical featured the song The Street Where You Live?,The Sound of Music,0, Live,11158,0,5,0.07343881634372368,1.1387574672698975,0.015114162354724847,383.16339111328125,92.30413295083498,0.052191901952028275,0.007663726806640625,6.6769295
17,"""Who was the target of the failed """"Bomb Plot"""" of 1944?""",the british,0,4,19,1,1,0.0001250526537489469,1.0074414014816284,-0.5086120047617011,420.54510498046875,134.77784835104848,0.1087348610162735,1.6162109375,6.146124
18,Who had an 80s No 1 hit with Hold On To The Nights?,bryan adams,0, Nights,63543,0,7,0.4182221461668071,1.2300878763198853,-0.13696272229271678,394.22528076171875,109.13144190596762,0.022928353399038315,3.927734375,6.690363
19,Who directed the classic 30s western Stagecoach?,john huston,0,coach,88093,1,5,0.5798033382476833,1.2368078231811523,0.01699786338264797,383.3272705078125,101.96265741933227,0.017947178333997726,0.018829345703125,1.3191613
20,Dave Gilmore and Roger Waters were in which rock group?,pink floyd,1, group,1874,0,6,0.012334140690817187,1.0304756164550781,-0.31984884115497403,416.9346618652344,90.21245390346519,0.041126903146505356,2.04296875,4.9242253
21,Which highway was Revisited in a classic 60s album by Bob Dylan?,1-90,0, Dylan,43358,0,6,0.2853701558550969,1.015580654144287,-0.0025863502648966197,404.94696044921875,108.18586286908305,0.03863803297281265,0.2252197265625,5.794491
22,Which was the only eastern bloc country to participate in the 1984 LA Olympics?,east germany,0, Olympics,31963,0,9,0.21037147219882055,1.0577998161315918,-0.11858288456241661,384.9848327636719,95.28490306627062,0.06938998401165009,0.59814453125,5.242101
23,Which 90s sci fi series with James Belushi was based on Bruce Wagner's comic strip of the same name?,the young and the restless,0, name,829,0,5,0.005456244734625105,1.0260158777236938,-0.24743828899493092,368.81439208984375,113.23314930434779,0.04412011802196503,0.0269927978515625,7.2266364
24,If I Were A Rich Man Was a big hit from which stage show?,musical,0, show,1473,0,5,0.00969487152485257,1.0663450956344604,-0.4242643006414428,348.02734375,83.91943564036167,0.05154768377542496,2.654296875,5.0266423
25,Men Against the Sea and Pitcairn's Island were two sequels to what famous novel?,the novel Robinson Crusoe,0, novel,11514,0,6,0.07578190817186184,1.096587896347046,-0.22828211995093284,400.983642578125,84.75154901868383,0.07381241768598557,1.279296875,6.016467
26,What was Truman Capote's last name before he was adopted by his stepfather?,capote,0,father,23017,1,6,0.15149141743892164,1.145752191543579,-0.00025242410830195183,464.1289978027344,131.5779486263668,0.01898355409502983,0.1451416015625,5.0453277
27,"In Lewis Carroll's poem The Hunting of the Snark, what did the elusive, troublesome snark turn into to fool hunters?",a barrel of beer,0, hunters,47973,0,8,0.31574478727885424,1.0770412683486938,-0.0647845719618525,362.93603515625,82.7965132580752,0.04506583884358406,5.6953125,6.256733
28,"In the Bible, who did the sun and moon stand still before?",gideon,0, before,1573,0,7,0.010353043386689133,0.9886865615844727,-0.4361979720276543,355.8593444824219,45.30939047505691,0.10095200687646866,3.732421875,4.774185
29,What Michelle Pfeiffer movie got a boost from the Coolio song Gangsta's Paradise?,The Color Purple,0, Paradise,47591,0,9,0.31323057076663857,1.1001181602478027,-0.16287308634921782,373.9876403808594,101.25311882278383,0.017621971666812897,0.07830810546875,6.471431
30,What was President Gerald Ford's middle name?,ford,0, name,829,0,5,0.005456244734625105,1.0260158777236938,-0.24743828899493092,349.8138427734375,83.70522842564925,0.06207377091050148,0.0248260498046875,5.771154
31,Art Garfunkel trained for which profession although he didn't qualify?,singer,0, qualify,25384,0,8,0.16707034540859309,1.1313824653625488,-0.07799803605037336,422.1145935058594,99.47300233029688,0.04013261944055557,6.765625,5.1048775
32,Who was the last inmate of Spandau jail in Berlin?,Spandau was the last prison in the world to hold a single inmate,0, Berlin,19846,0,7,0.13062078770008426,1.035614252090454,-0.03353181840962316,383.9750671386719,87.70381548240906,0.05483400076627731,1.1416015625,4.604369
33,What was Eddie Murphy's first movie?,Eddie Murphy's first movie was the 1981 comedy 4,0, movie,5700,0,6,0.03751579612468408,0.994441568851471,0.0029509247755399315,384.1983642578125,63.66111326509818,0.05998948961496353,1.70703125,3.6854315
34,In the 80s who wrote the novel Empire of The Sun?,j. g. ballard,1, Sun,8059,0,4,0.053042070345408594,1.1647669076919556,-0.0954898791704939,391.35833740234375,109.03694777012613,0.046396613121032715,0.01244354248046875,5.2339664
35,Kagoshima international airport is in which country?,Kagoshima Airport (KIX) is located in Kagoshima City,0, country,3146,0,8,0.020706086773378266,1.0923386812210083,-0.3030304391359464,351.9049072265625,87.70335397140785,0.05358603969216347,1.158203125,3.948332
36,In which sport could the Pacers take on the Pistons?,"The NBA is the most popular professional basketball league in the world, and the",1, Pistons,94708,0,8,0.6233414069081719,1.128537893295288,0.07225541669062974,365.66583251953125,78.32646962246574,0.04258623346686363,3.806640625,4.4123225
37,Kim Carnes' nine weeks at No 1 with Bette Davis Eyes was interrupted for one week by which song?,i Will Always Love You,0, song,5492,0,5,0.03614679865206403,1.0699658393859863,-0.12164236208154122,408.72625732421875,67.65684430062107,0.048008620738983154,2.18359375,7.5260873
38,Where in Canada is the Lion's Gate bridge?,"The Lions Gate Bridge, also known as the North Vancouver Bridge, is a",1, bridge,14164,0,7,0.09322346251053075,1.165724277496338,-0.03443317290545078,424.12933349609375,91.68439107705689,0.06342728435993195,3.4609375,4.340286
39,What was Walter Matthau's first movie?,Walter Matthau's first movie was The Longest Day (196,0, movie,5700,0,6,0.03751579612468408,0.994441568851471,0.0029509247755399315,384.9014587402344,62.14833606583329,0.051330458372831345,2.326171875,4.9078403
40,Otis Barton was a pioneer in exploring where?,"In 1903, Otis Barton, a pioneer in the",0, where,1380,0,6,0.009082771693344566,1.051438570022583,-0.5447210311563024,383.58905029296875,99.03107026833635,0.0809381753206253,6.39453125,4.567269
41,Where in England was actor Nigel Hawthorne born?,he was born in the English county of Kent,0, born,9223,0,5,0.060703190817186184,1.109512209892273,-0.17188246624324854,308.2740783691406,99.9868475569184,0.07176811993122101,0.1953125,6.010193
42,"What mythological beast has the head of a man, the body of a lion, and the tail and feet of a dragon?",sphinx,0, dragon,25105,0,7,0.1652340459140691,1.0541688203811646,-0.15338604170632575,340.40216064453125,86.41802121462469,0.04687023162841797,1.94921875,4.6119905
43,"In Greek mythology, who were Arges, Brontes and Steropes?",The three sons of the Titan Coeus and Phoebe were the three,0,opes,18523,1,4,0.12191317396798652,1.2686811685562134,0.0485390626854838,372.23797607421875,70.81974787235914,-0.0029610516503453255,0.007720947265625,4.6436777
44,Which musician founded the Red Hot Peppers?,steve martin,0,ppers,35523,1,5,0.23380239048020218,1.303904414176941,-0.13526099329336416,391.801025390625,92.6842286510211,-0.010768757201731205,0.0002608299255371094,5.4736238
45,Where did the Shinning Path terrorists operate?,"The Shining Path, or Sendero Luminoso (Shining Path",0, operate,14476,0,8,0.09527695871946082,1.0081149339675903,-0.2256997992143286,374.2585144042969,94.96379033569028,0.025049500167369843,2.8359375,3.8573208
46,How old was Jimi Hendrix when he died?,27,1, died,8469,0,5,0.0557405749789385,1.0215919017791748,0.11348410082240434,368.0963439941406,92.50971946135968,0.053589385002851486,0.86474609375,3.6539247
47,Which Brit broke the land speed record in 1990 in Thrust 2?,john sullivan,0,2,17,1,1,0.00011188921651221567,1.0637160539627075,-0.20697351491297633,403.2305603027344,78.68723123087692,0.11019682884216309,0.007541656494140625,5.2372956
48,In which state was Gene Vincent born?,gene vincent was born in the state of louisiana,0, born,9223,0,5,0.060703190817186184,1.109512209892273,-0.17188246624324854,329.9442443847656,100.74837910181037,0.06509923934936523,0.9658203125,5.3452754
49,How was the European Recovery Program in the 1940s more commonly known?,"The Marshall Plan was named after the U.S. Secretary of State, George",1, known,3881,0,6,0.025543649957877,1.0696938037872314,-0.207267345611287,408.0859680175781,115.9247858864148,0.07377921789884567,0.37841796875,3.964314
50,Brandon Lee died during the making of which movie?,The Crow,1, movie,5700,0,6,0.03751579612468408,0.994441568851471,0.0029509247755399315,377.6412658691406,86.58432996806722,0.06189778074622154,1.16015625,5.6970434
51,Who had a 70s No 1 hit with Let's Do It Again?,The Who,0, Again,13759,0,6,0.09055786647009267,1.085740327835083,-0.06290479596765541,381.636474609375,96.56540035610243,0.06386129558086395,0.22900390625,6.1236167
52,Who had a Too Legit To Quit Tour?,"The band's first single, ""Too Legit To Quit"", was released",0, Tour,14644,0,5,0.09638268744734625,1.1288549900054932,0.0008771052453675487,427.88177490234375,85.2834755600742,0.05974576622247696,5.6328125,5.9139323
53,"""According to Rudyard Kipling what were the """"two imposters"""" to meet and treat the same day?""",the British and the Americans,0, day,1899,0,4,0.012498683656276327,1.0639302730560303,-0.34790519281730203,471.219970703125,143.04869020862031,0.06300073862075806,3.322265625,6.4240894
54,Who is the most successful UK solo artist in the USA?,"The most successful UK solo artist in the USA is Elton John, who",1, USA,7279,0,4,0.047908329823083406,1.0592272281646729,-0.09303046162879225,370.482666015625,83.65096824119614,0.03336828202009201,7.30859375,5.473861
55,Which country does the airline TAAG come from?,"TAAG is a Portuguese airline based in Lisbon, Portugal.",0, from,504,0,5,0.003317186183656276,0.9354420304298401,-0.6998267280902555,349.8293151855469,100.0816054591008,0.09865187108516693,0.026092529296875,4.5510573
56,Which US No 1 single came from Diana Ross's platinum album Diana?,The Way We Were,0, Diana,44409,0,6,0.2922875421229992,1.0232510566711426,0.023999507718740265,436.5887756347656,136.784268046901,0.06906437128782272,4.515625,6.544331
57,River Phoenix died during the making of which movie?,river phoenix,0, movie,5700,0,6,0.03751579612468408,0.994441568851471,0.0029509247755399315,383.1302185058594,92.10720346146654,0.05990535765886307,1.306640625,5.339033
58,Which artist David was born in Bradford UK?,david bowie,0, UK,6424,0,3,0.04228096040438079,1.0027894973754883,-0.28927520499594417,420.0641784667969,104.6092598902908,0.05059685558080673,7.6953125,5.56474
59,What is Mel Gibson's middle name?,mel gibson middle name,0, name,829,0,5,0.005456244734625105,1.0260158777236938,-0.24743828899493092,361.9272766113281,91.07862051148582,0.06525222212076187,0.01531219482421875,6.5401955
60,Richard Daley was mayor of which city for 21 years?,chicago,1, years,1635,0,6,0.0107611099410278,1.0627470016479492,-0.28426042370832416,392.4972839355469,92.29169819568558,0.04336896911263466,0.255126953125,1.1406145
61,"""In which movie did Garbo say, """"I want to be alone"""".""",garbo lives,0, alone,7484,0,6,0.049257582139848356,1.1153371334075928,-0.20865458759043465,523.5139770507812,303.1928383919639,0.0503460131585598,0.37548828125,5.4629507
62,What is Osbert Lancaster best known for producing?,"Lancaster was best known for his work as a playwright, and for his role",0, producing,17387,0,10,0.11443634161752317,1.0326939821243286,-0.04619584831228174,380.0818786621094,95.01942518130065,0.04048023745417595,6.43359375,4.0436378
63,Who was the defending champion when Martina Navratilova first won Wimbledon singles?,Martina Navratilova,0, singles,17389,0,8,0.1144495050547599,1.194994568824768,-0.00309421829639156,388.67706298828125,75.89405065007688,0.07305458188056946,3.513671875,5.2626963
64,Who was the first US-born winner of golf's British Open?,The first US-born winner of the British Open was Horton Smith in 1,0, Open,5264,0,5,0.03464616680707666,1.1158297061920166,0.12226689380643085,403.25189208984375,75.86151428069925,0.08610463887453079,0.0277557373046875,6.0544624
65,In which country is the Sky Train Rail bridge?,The Sky Train Rail bridge is located in the country of Canada.,1, bridge,14164,0,7,0.09322346251053075,1.165724277496338,-0.03443317290545078,432.2793884277344,87.16018807865322,0.06871555000543594,8.2890625,5.954235
66,What was the Paramount Film Company originally called?,The Paramount Film Company was originally called the American Film Manufacturing Company.,0, called,2598,0,7,0.0170993049705139,1.0582423210144043,-0.38455769444326915,388.44525146484375,103.19164080802054,0.06895282864570618,0.80419921875,4.2774363
67,Who was the first person after Scott to reach the South Pole overland?,The first expedition to reach the South Pole was the Norwegian expedition led by Ro,0,land,1933,1,4,0.012722462089300758,1.2687921524047852,-0.25028287108408076,359.7413024902344,86.19022580544176,0.04335055127739906,0.433349609375,4.785775
68,Which journalist first told the world about the My Lai massacre?,The My Lai Massacre was a massacre of Vietnamese civilians by members of,0, massacre,48252,0,9,0.31758108677337826,0.9974654316902161,0.007013825921154737,321.9836120605469,68.36806658082655,0.06747417151927948,1.2998046875,5.1233983
69,What is the name of Terence and Shirley Conran's dress designer son?,terence conran,0, son,4438,0,4,0.029209667228306656,1.1339548826217651,-0.22183907029269,419.0498962402344,110.00659445335094,0.052475590258836746,4.65234375,6.728494
70,Which drink did The Spice Girls promote?,"The Spice Girls' first single, ""Wannabe"", was released in",0, promote,11926,0,8,0.07849357624262847,0.9701459407806396,-0.2591022260755991,409.35638427734375,96.68502205911233,0.0382009893655777,3.087890625,4.1921206
71,Who was the youngest brother in the Beach Boys?,"The youngest brother, Brian, was the most musically talented and was the",0, Boys,29757,0,5,0.195852200926706,1.1543487310409546,-0.11609119038998283,359.5378112792969,96.97640759963316,0.02931462600827217,0.02862548828125,4.942303
72,Who first hosted Family Feud?,"The show was first hosted by Richard Dawson, who was replaced by Steve Harvey",1,ud,661,1,2,0.00435051600673968,1.1791223287582397,0.00656752332811017,397.8387451171875,90.30111907758798,0.009928949177265167,0.0008139610290527344,5.071893
73,What did the Lone Ranger's title Kemo Sabe mean in Apache?,"The Lone Ranger's title Kemo Sabe means ""Red Man"" in",0, Apache,8914,0,7,0.0586694397641112,1.0461715459823608,0.0732541954067738,447.6239318847656,149.60264920998975,0.06302441656589508,4.5546875,3.7694492
74,Who or what was Gentle Ben in the 60s TV series?,The 1960s television series Gentle Ben starred James Garner as,0, series,4013,0,7,0.026412436815501265,1.1642203330993652,-0.2297426776435394,440.5141906738281,37.68246962440523,0.04901503026485443,1.6025390625,6.143872
75,Which 70s show was based on the British show Till Death Us Do Part?,the love boat,0, Part,3660,0,5,0.024089090143218198,1.046378493309021,-0.1319806894735729,361.5504150390625,108.80675546986228,0.05816071107983589,0.03570556640625,7.1333346
76,On what date in 1969 did Neil Armstrong first set foot on the Moon?,20 july 1969,1, Moon,17330,0,5,0.11406118365627632,1.0845527648925781,-0.032412965445780095,365.3004455566406,86.17491235394989,0.059910066425800323,1.66796875,2.1420674
77,Bandar Seri Begawan International airport is in which country?,brunei,1, country,3146,0,8,0.020706086773378266,1.0923386812210083,-0.3030304391359464,348.8711853027344,91.66904281033699,0.04787828028202057,0.67578125,2.2479002
78,What was the profession of Paul Strand (1890 - 1976)?,"Paul Strand was an American photographer, filmmaker, and writer.",1,6,21,1,1,0.00013821609098567817,0.9683542847633362,-0.49224772586111687,421.1951599121094,300.43722476249906,0.10345940291881561,0.005992889404296875,4.8811855
79,Who had a 60s No 1 with Downtown?,The 1960s were a decade of great change in the,0, Downtown,43885,0,9,0.28883872156697554,1.0753076076507568,-0.1768183188781256,281.70428466796875,11.340098925424556,0.03605453297495842,10.4453125,6.4314313
80,"Who was born first, Kiefer Sutherland or Christian Slater?",Christian Slater,0, Slater,97003,0,7,0.638446451137321,1.2198716402053833,0.043673062974282306,293.2946472167969,139.7574864383693,0.0066130924969911575,0.42578125,1.6038547
81,"To the nearest two, how many tennis Grand Slam titles did Jimmy Connors win?",10,1, win,3164,0,4,0.020824557708508846,1.1727904081344604,-0.16431119140283235,339.1204833984375,77.41637247410547,0.05761701986193657,0.26318359375,2.3728735
82,Who was the Georgia Peach?,"The Georgia Peach is a nickname for the state of Georgia, which is often",1, Peach,63595,0,6,0.4185643955349621,1.1422135829925537,0.07205874443673999,407.9456481933594,112.92478100492671,0.03125502169132233,8.6796875,6.3082943
83,Who set fire to his guitar at the Monterey Pop festival in 19676?,jimi hendrix,1,6,21,1,1,0.00013821609098567817,0.9683542847633362,-0.49224772586111687,426.52117919921875,220.16724090743264,0.13888400793075562,11.921875,4.889536
84,Della Street was whose secretary?,dale street was the secretary of the president of the united states,0, secretary,19067,0,10,0.1254936288963774,1.1047782897949219,0.13161222400914774,382.186279296875,98.79351345059139,0.05845020338892937,4.671875,5.5944
85,"In music, who was Sweet and Innocent and Too Young?","The song was written by Sweet and Innocent and Too Young, who were",0, Young,13263,0,6,0.08729333403538332,1.1171083450317383,-0.2144782693322349,442.44195556640625,129.49966444375022,0.038012608885765076,2.134765625,7.2985563
86,Who is featured on Puff Daddy's Can't Hold Me Down?,"The song was released as the second single from the album, and was produced",0, Down,6285,0,5,0.04136610151642797,1.1256580352783203,0.12146648467716448,469.528076171875,97.41038362592565,0.02685192972421646,0.2088623046875,6.6629353
87,What had Edmond Hillary worked at before taking up mountain climbing?,He had worked as a beekeeper and as a surveyor.,0, climbing,29508,0,9,0.19421335299073295,1.0386723279953003,-0.03449230774638812,362.73834228515625,84.82558428700403,0.047773923724889755,0.0297698974609375,4.545083
88,In which American state is the Isabella Stewart Gardner Museum?,boston,0, Museum,16328,0,7,0.10746630160067397,1.067544937133789,-0.23981142277681844,452.0458984375,167.60346816418294,0.05306240916252136,0.021697998046875,4.564106
89,Benina international airport is in which country?,"Benina International Airport (IATA: BNA, ICAO:",0, country,3146,0,8,0.020706086773378266,1.0923386812210083,-0.3030304391359464,344.2470703125,87.59530352053082,0.04424314573407173,1.1494140625,3.6072297
90,Beloved in 1999 was whose first movie since The Color Purple in 1985?,cary grant,0,5,20,1,1,0.00013163437236731254,0.98386549949646,-0.5437896952963652,386.37664794921875,109.63190260253191,0.09309759736061096,0.034088134765625,5.7733736
91,Which Star Trek star directed Three Men and a Baby?,Leonard Nimoy,1, Baby,20617,0,5,0.13569529275484415,1.0964001417160034,-0.07846986819614621,389.8380126953125,108.54691951189402,0.04635484889149666,0.6103515625,5.4846435
92,Which sitcom star appeared on the big screening The Object of My Affection?,jason biggs,0,ection,11915,1,6,0.07842117733782646,1.2995142936706543,-0.02395417748566553,431.7483825683594,100.42631962587727,-0.012609492987394333,0.0301666259765625,6.9302254
93,"""Which character did Julia """"Roberts play in Steven Spielberg's Hook?""",jessica,0, Hook,28171,0,5,0.1854135951979781,1.174904227256775,0.18220391521875623,433.9421691894531,168.27654229487246,-0.002062089741230011,8.6796875,4.2199945
94,Which US president did Anthony Hopkins play in a film whose title was simply his name?,richard nixon,1, name,829,0,5,0.005456244734625105,1.0260158777236938,-0.24743828899493092,367.5506896972656,88.74867941996169,0.0577930212020874,0.615234375,5.05757
95,Which movie was a biopic about the life of David Helfgott?,schindler's list,0,ott,1716,1,3,0.011294229149115417,1.2303372621536255,-0.02631577947348296,355.7796936035156,105.29902067893543,0.032841913402080536,0.0001652240753173828,6.096491
96,Which film director guested as the FBI Director in The Silence of the Lambs?,Jonathan Demme,0,bs,1279,1,2,0.008418018112889638,1.1627644300460815,0.0008655330824485219,364.9070739746094,86.80725878834936,0.022120080888271332,0.000701904296875,5.4001875
97,In which sci fi classic did the space ship Nostromo first appear?,alien,1, appear,4994,0,7,0.03286910278011795,1.0007109642028809,-0.2450192042817978,381.2345886230469,103.55965596975608,0.0655551552772522,0.488525390625,1.2826474
98,Nigel Hawthorne was Oscar nominated for The Madness of which King?,henry viii,0, King,6210,0,5,0.040872472620050546,1.0856488943099976,0.10370552519670762,411.5489807128906,90.03682812140357,0.05891120061278343,2.029296875,4.2847548
99,Which Swedish actress won the Best Supporting Actress Oscar for Murder on the Orient Express?,kathryn hahn,0, Express,17399,0,8,0.11451532224094356,1.1990694999694824,0.05771373360851584,380.8059997558594,92.96786232614089,0.02821507677435875,0.0040130615234375,5.4168878
100,Which Oscar-nominated film had You Sexy Thing as its theme song?,The Last Picture Show,0, song,5492,0,5,0.03614679865206403,1.0699658393859863,-0.12164236208154122,350.6846008300781,90.31842654870712,0.06888744235038757,0.1282958984375,7.0579205
101,Which Joan's career revived in Whatever Happened to Baby Jane?,"In 1962, Joan Crawford and Bette Davis starred in",1, Jane,21475,0,5,0.14134240732940184,1.0179688930511475,0.03073363711399857,424.58447265625,161.28231289233085,0.03774283826351166,0.053619384765625,5.444149
102,Which much-loved actor won the Best Actor Oscar for The Philadelphia Story?,cary grant,0, Story,15106,0,6,0.09942344144903117,1.1088632345199585,-0.14666141692056955,401.9915771484375,92.76049625855269,0.025689013302326202,0.01593017578125,5.1421847
103,Which legendary dancer was Oscar-nominated for The Towering Inferno?,Shirley MacLaine,0,no,2152,1,2,0.01416385846672283,1.1361757516860962,-0.0033287264540766692,390.9534912109375,83.99079114275223,0.021791817620396614,0.0001685619354248047,6.8263216
104,What was the name of the brothel in The Best Little Whorehouse in Texas?,The Best Little Whorehouse in Texas,0, Texas,8257,0,6,0.05434525063184499,0.9833111763000488,-0.10199044007413294,384.7030334472656,100.05695179958195,0.03968479484319687,0.0033435821533203125,6.741623
105,Who was the male star of the movie The Man of La Mancha?,peter cox,0,cha,6447,1,3,0.0424323399326032,1.2521705627441406,0.0789140737109939,370.15692138671875,102.60584010856859,-0.003204056527465582,0.0017948150634765625,5.3043284
106,What relation is Joey Richardson to Vanessa Redgrave?,He is the son of actress Vanessa Redgrave and the grandson of actor Sir,0,grave,76631,1,5,0.5043636794439764,1.2900259494781494,0.041876618129998544,362.3069763183594,104.57306890558837,-0.0008979593403637409,0.00495147705078125,5.6223435
107,Melanie Molitor is the mom of which tennis world NO 1?,Serena Williams,0,1,16,1,1,0.00010530749789385004,1.0931203365325928,-0.07595700257181415,468.028564453125,92.02445247794482,0.13514436781406403,0.1953125,5.681325
108,Marc Dutroux hit the headlines over a 'house of horrors' in which country?,belgium,1, country,3146,0,8,0.020706086773378266,1.0923386812210083,-0.3030304391359464,355.46728515625,110.93495331867936,0.044835690408945084,2.158203125,1.0323478
109,On which date in 1945 did Hitler take cyanide then shoot himself?,30 april,1, himself,5561,0,8,0.03660093723673125,1.2836769819259644,-0.006739337181528082,380.1042785644531,71.73762605643434,0.03768288344144821,0.005580902099609375,2.8863442
110,In which river is the Boulder Dam?,the Colorado River,1, Dam,16354,0,4,0.10763742628475148,1.150909423828125,0.01435377775114377,457.4189453125,99.53150507838254,0.07744993269443512,0.5712890625,4.7051783
111,"Which sports event was first held at Worcester, Massachusetts in 1927?",the Worcester World Series,0,7,22,1,1,0.0001447978096040438,0.9536826014518738,-0.50751436775009,399.1056213378906,106.22588232122129,0.09135205298662186,2.064453125,5.855611
112,In which European city is the Belvederen Gallery?,The Belvedere Gallery (Italian: Galleria dell'Accad,0, Gallery,19295,0,8,0.12699426074136477,1.0777291059494019,0.18206197334388285,467.9031982421875,124.62570891714108,0.05050400272011757,7.4609375,5.010986
113,How old was Woody Herman when he founded his own orchestra?,Woody Herman was born in 1906 and founded his own orchestra,0, orchestra,68055,0,10,0.4479188605728728,1.0197536945343018,-0.12843958214648987,348.5792236328125,89.61183882980112,0.08281038701534271,1.880859375,4.0309415
114,For which movie did Katharine Hepburn win her second Oscar?,the lion in winter,0, Oscar,30697,0,6,0.20203901642796968,1.035982370376587,-0.06478527880263352,374.7117004394531,57.048180762230174,0.07456167787313461,1.5966796875,6.338703
115,Who had a 60s No 1 hit with This Diamond Ring?,The Beatles,0, Ring,21525,0,5,0.14167149326032014,1.2045414447784424,0.1160648686458452,409.4460144042969,109.76952497017406,0.034428004175424576,0.2069091796875,6.265714
116,The world was first aware of the Chernobyl disaster after detectors were triggered at a nuclear plant in which country?,russia,0, country,3146,0,8,0.020706086773378266,1.0923386812210083,-0.3030304391359464,359.09423828125,83.98977856933153,0.025506144389510155,0.4501953125,4.449538
117,In which country was the first permanent bungee jumping site situated?,australia,0, situated,30083,0,9,0.19799784119629318,0.985552191734314,0.1299543607731115,325.49945068359375,88.55016989894952,0.059717100113630295,7.6875,4.94097
118,Who succeeded Brezhnev as Soviet premier?,The Soviet Union was led by Leonid Brezhnev from 19,0, premier,20496,0,8,0.1348989048020219,0.9861865639686584,-0.021380254348967398,370.087890625,94.79190512564855,0.05933245271444321,3.072265625,4.2253814
119,In the late 60s Owen Finlay MacLaren pioneered what useful item for parents of small chldren?,baby carrier,0,ren,1440,1,3,0.009477674810446503,1.2269649505615234,0.055864642581977986,405.99053955078125,105.7068346252568,0.0339759886264801,0.0149688720703125,6.014855
