id,question,model_answer,is_correct,anchor_str,token_id,token_is_suffix,token_len,token_id_rank,layer0_norm,layer0_kurtosis,final_norm,final_kurtosis,drift_cosine,surprisal,prediction_entropy
18,Who had an 80s No 1 hit with Hold On To The Nights?,Richard Marx,1, Nights,64643,0,7,0.5040154066866267,1.2121665477752686,0.36611026037822336,45.936866760253906,13.892971060670654,0.012688652612268925,0.344970703125,1.2373853
19,Who directed the classic 30s western Stagecoach?,John Ford,1,coach,89193,1,5,0.6954294535928144,1.227967619895935,0.6540312438659743,39.123897552490234,3.7197308201729617,0.0350445881485939,0.004608154296875,0.2688151
20,Dave Gilmore and Roger Waters were in which rock group?,Pink Floyd,1, group,1912,0,6,0.014907684630738523,1.087318778038025,-0.14587308184326808,43.165958404541016,4.371173524389641,0.06599913537502289,2.80078125,0.17612448
21,Which highway was Revisited in a classic 60s album by Bob Dylan?,Highway 61 Revisited,1, Dylan,44458,0,6,0.3466348552894212,1.0745023488998413,0.2958371397531643,38.102638244628906,6.66448090937001,0.045078154653310776,0.0767822265625,1.7961035
22,Which was the only eastern bloc country to participate in the 1984 LA Olympics?,East Germany.,0, Olympics,33063,0,9,0.2577891092814371,1.1460075378417969,0.3085073223999344,44.15310287475586,3.019280260494777,0.07118641585111618,1.3037109375,3.6092231
23,Which 90s sci fi series with James Belushi was based on Bruce Wagner's comic strip of the same name?,Homicide: Life on the Street,0, name,836,0,5,0.006518213572854291,1.0520780086517334,-0.03031722564997752,47.63090896606445,11.144881370833817,0.06103556603193283,0.01532745361328125,6.564376
24,If I Were A Rich Man Was a big hit from which stage show?,Fiddler on the Roof,1, show,1501,0,5,0.01170315618762475,1.1026017665863037,-0.16822578733708404,43.433738708496094,2.7419402033498717,0.07694941014051437,1.580078125,0.81703436
25,Men Against the Sea and Pitcairn's Island were two sequels to what famous novel?,Treasure Island,0, novel,11775,0,6,0.09180857035928144,1.1707466840744019,-0.042815624241062444,42.93215560913086,5.14269341905719,0.13862255215644836,0.54052734375,1.4334977
26,What was Truman Capote's last name before he was adopted by his stepfather?,Capote's last name before he was adopted by his stepfather was L,0,father,23881,1,6,0.18619791666666666,1.1352006196975708,0.11260423956355048,47.280113220214844,13.010906012043058,0.0046059852465987206,0.6171875,2.2721705
27,"In Lewis Carroll's poem The Hunting of the Snark, what did the elusive, troublesome snark turn into to fool hunters?",It turned into a Boojum.,1, hunters,49073,0,8,0.3826175773453094,1.1015125513076782,0.3505512453126065,43.13898468017578,3.766069362442031,0.0951104387640953,2.9140625,2.9879303
28,"In the Bible, who did the sun and moon stand still before?",Joshua,1, before,1603,0,7,0.012498440618762475,1.0450589656829834,0.013903137721355652,41.72126770019531,0.4270492800430823,0.09643885493278503,6.78515625,0.26771933
29,What Michelle Pfeiffer movie got a boost from the Coolio song Gangsta's Paradise?,Batman Returns,0, Paradise,48691,0,9,0.3796391591816367,1.1449650526046753,0.151785876429952,42.824554443359375,3.3037189491258205,0.02245952934026718,0.001163482666015625,3.41405
30,What was President Gerald Ford's middle name?,Ford's middle name was Gerald Rudolph.,1, name,836,0,5,0.006518213572854291,1.0520780086517334,-0.03031722564997752,42.19990539550781,7.749848850749881,0.08403133600950241,0.149169921875,2.8122036
31,Art Garfunkel trained for which profession although he didn't qualify?,Doctor,0, qualify,26456,0,8,0.2062749500998004,1.0780357122421265,0.2776664746823574,44.14833068847656,3.1947963413478,0.06753133237361908,7.984375,4.4950733
32,Who was the last inmate of Spandau jail in Berlin?,Rudolf Hess,1, Berlin,20437,0,7,0.15934537175648703,1.032960057258606,0.05632785339128432,43.44978332519531,3.18289039158294,0.11597795784473419,0.191650390625,2.909797
33,What was Eddie Murphy's first movie?,Coming to America (1988),0, movie,5818,0,6,0.0453624001996008,1.0511986017227173,0.1732760450721873,43.26932144165039,6.352450977542846,0.11503171920776367,2.53515625,2.2016017
34,In the 80s who wrote the novel Empire of The Sun?,J.G. Ballard,1, Sun,8219,0,4,0.06408277195608783,1.1475803852081299,0.342761674715125,37.567115783691406,2.4417228568204683,-0.0018357131630182266,0.047454833984375,0.42586952
35,Kagoshima international airport is in which country?,Japan,1, country,3224,0,8,0.025137225548902197,1.1246715784072876,0.14169943633174942,44.19061279296875,3.417126593257458,0.09123752266168594,1.4970703125,0.24656694
36,In which sport could the Pacers take on the Pistons?,Basketball.,1, Pistons,95808,0,8,0.7470059880239521,1.1122105121612549,0.528561078905641,38.01299285888672,1.84355879284748,0.08545560389757156,4.984375,0.10441039
37,Kim Carnes' nine weeks at No 1 with Bette Davis Eyes was interrupted for one week by which song?,The song that interrupted Kim Carnes' nine weeks at No 1 with,0, song,5609,0,5,0.04373284680638723,1.0817822217941284,0.13498880240219124,42.26200485229492,2.5091123135149367,0.09387622028589249,0.9951171875,5.5986466
38,Where in Canada is the Lion's Gate bridge?,"The Lion's Gate Bridge is located in Vancouver, British Columbia, Canada.",1, bridge,14497,0,7,0.113031749001996,1.1837376356124878,0.09455392781218652,40.16248321533203,7.0212540774642065,0.0652153268456459,5.3125,1.87846
39,What was Walter Matthau's first movie?,The Bad and the Beautiful (1952),0, movie,5818,0,6,0.0453624001996008,1.0511986017227173,0.1732760450721873,45.610687255859375,7.115230962894767,0.11909446120262146,3.369140625,4.7558517
40,Otis Barton was a pioneer in exploring where?,The deep ocean.,0, where,1405,0,6,0.010954653193612775,1.058483600616455,-0.06592187147240969,44.66387176513672,33.77747659713361,0.07392248511314392,9.328125,1.9252932
41,Where in England was actor Nigel Hawthorne born?,"London, England.",0, born,9405,0,5,0.07332990269461077,1.1531862020492554,-0.07734579377559303,45.69799041748047,12.704595823061132,0.12464562058448792,1.5087890625,5.671319
42,"What mythological beast has the head of a man, the body of a lion, and the tail and feet of a dragon?",Chimera.,0, dragon,26161,0,7,0.2039748627744511,1.0543184280395508,0.27668714168472386,42.9478645324707,0.8345672714001959,0.10156755894422531,3.5078125,2.7475972
43,"In Greek mythology, who were Arges, Brontes and Steropes?","Arges, Brontes and Steropes were the three Cyclopes",1,opes,19031,1,4,0.14838292165668662,1.2873905897140503,0.038595555411490956,38.60826110839844,0.31540421987199707,0.027527978643774986,0.0653076171875,1.3716758
44,Which musician founded the Red Hot Peppers?,Anthony Kiedis,0,ppers,36623,1,5,0.28554609530938124,1.280137300491333,0.3056784926516367,39.8865852355957,4.659191385169775,0.0016623679548501968,0.002269744873046875,3.286311
45,Where did the Shinning Path terrorists operate?,Peru,1, operate,14816,0,8,0.1155189620758483,1.0377506017684937,0.39148503707338334,47.01993942260742,2.3725555587472194,0.06231866404414177,3.884765625,1.4616736
46,How old was Jimi Hendrix when he died?,Jimi Hendrix was 27 years old when he died.,1, died,8636,0,5,0.06733408183632734,1.0108140707015991,0.14811440785699137,44.698856353759766,8.577676086802631,0.10660893470048904,0.68310546875,0.7227738
47,Which Brit broke the land speed record in 1990 in Thrust 2?,Richard Noble.,1,2,17,1,1,0.00013254740518962076,0.9272226095199585,1.2098593444044683,44.790283203125,2.0773035876701433,0.015542524866759777,0.0029430389404296875,2.439383
48,In which state was Gene Vincent born?,Tennessee,0, born,9405,0,5,0.07332990269461077,1.1531862020492554,-0.07734579377559303,45.372039794921875,9.896791332708009,0.12936654686927795,3.46484375,2.2449095
49,How was the European Recovery Program in the 1940s more commonly known?,Marshall Plan,1, known,3967,0,6,0.030930326846307386,1.1608165502548218,-0.086990713039651,46.59354019165039,2.987092130098363,0.12810876965522766,0.6259765625,1.0918431
50,Brandon Lee died during the making of which movie?,The Crow,1, movie,5818,0,6,0.0453624001996008,1.0511986017227173,0.1732760450721873,38.4089469909668,0.9379146310540758,0.091490738093853,1.2763671875,0.4002627
51,Who had a 70s No 1 hit with Let's Do It Again?,"Earth, Wind & Fire",0, Again,14077,0,6,0.10975704840319361,1.1729837656021118,0.25084707566338516,44.506229400634766,10.58687362882884,0.07090240716934204,0.406005859375,3.790523
52,Who had a Too Legit To Quit Tour?,MC Hammer. The Too Legit To Quit Tour was a concert tour by,1, Tour,14986,0,5,0.1168444361277445,1.1335961818695068,0.1952101150088641,45.02189254760742,6.126110171665864,0.07545971125364304,3.015625,0.5412567
53,"""According to Rudyard Kipling what were the """"two imposters"""" to meet and treat the same day?""","The two imposters were the ""two imposters"" to meet and treat",0, day,1938,0,4,0.015110404191616767,1.1036064624786377,-0.21894996796160804,54.3424186706543,19.568124693571065,0.08372463285923004,6.82421875,3.8173835
54,Who is the most successful UK solo artist in the USA?,Elton John,1, USA,7427,0,4,0.057907622255489025,1.1540679931640625,0.011041512160495426,42.125526428222656,1.77656283508904,0.05641840025782585,6.9609375,2.3495972
55,Which country does the airline TAAG come from?,Angola,1, from,505,0,5,0.003937437624750499,0.9809274673461914,-0.4288291262557671,48.0218391418457,4.5897616030665,0.13178423047065735,0.0006856918334960938,0.16812868
56,Which US No 1 single came from Diana Ross's platinum album Diana?,Ain't No Mountain High Enough,0, Diana,45509,0,6,0.3548294036926148,1.0585308074951172,0.33952785628992244,41.5960578918457,5.95163530258211,0.0699382871389389,7.46875,2.4075816
57,River Phoenix died during the making of which movie?,Dogfight,0, movie,5818,0,6,0.0453624001996008,1.0511986017227173,0.1732760450721873,40.8380126953125,4.373981299514582,0.10347041487693787,1.32421875,3.6447105
58,Which artist David was born in Bradford UK?,David Hockney,1, UK,6560,0,3,0.05114770459081836,1.0378730297088623,0.19301885278489994,48.71947479248047,10.04403722460732,0.11242411285638809,7.51953125,1.760652
59,What is Mel Gibson's middle name?,The best answer is Edward. Mel Gibson's full name is Mel Col,0, name,836,0,5,0.006518213572854291,1.0520780086517334,-0.03031722564997752,43.80661392211914,13.739049897072224,0.0889006108045578,0.110107421875,5.1072826
60,Richard Daley was mayor of which city for 21 years?,Chicago,1, years,1667,0,6,0.01299744261477046,1.054459571838379,-0.037346800053552176,46.06241989135742,2.1128782671165522,0.08155513554811478,0.05963134765625,0.5544728
61,"""In which movie did Garbo say, """"I want to be alone"""".""",Anna Karenina,0, alone,7636,0,6,0.059537175648702596,1.3122708797454834,-0.06107500761995688,45.4052619934082,2.1100457873613596,0.050823718309402466,2.904296875,2.6880722
62,What is Osbert Lancaster best known for producing?,"Osbert Lancaster was a British cartoonist, painter, and writer. He",1, producing,17843,0,10,0.13912019710578843,1.0603607892990112,0.14413835801619213,44.03563690185547,5.832188382092596,0.07608215510845184,10.0625,1.0656453
63,Who was the defending champion when Martina Navratilova first won Wimbledon singles?,Billie Jean King,0, singles,17845,0,8,0.13913579091816367,1.1850417852401733,0.3430583174238513,41.814544677734375,1.1237338740318883,0.0910470113158226,5.50390625,2.5123985
64,Who was the first US-born winner of golf's British Open?,Bobby Jones,0, Open,5377,0,5,0.041923964570858285,1.0855555534362793,0.14806632554314358,38.36063003540039,1.894693923934562,0.09424150735139847,0.01500701904296875,3.993341
65,In which country is the Sky Train Rail bridge?,Canada,1, bridge,14497,0,7,0.113031749001996,1.1837376356124878,0.09455392781218652,41.96580123901367,10.673160466519375,0.07146092504262924,8.2265625,3.9095726
66,What was the Paramount Film Company originally called?,The Paramount Film Company was originally called the Famous Players Film Company.,1, called,2663,0,7,0.02076316117764471,1.1132361888885498,-0.04424807250157725,45.49994659423828,10.640467492705065,0.13624818623065948,1.5654296875,3.6372051
67,Who was the first person after Scott to reach the South Pole overland?,Roald Amundsen,0,land,1974,1,4,0.015391092814371258,1.2131768465042114,0.048757646138397615,40.908668518066406,3.6636591983934625,0.06342151015996933,0.370361328125,2.5334659
68,Which journalist first told the world about the My Lai massacre?,Seymour Hersh,1, massacre,49352,0,9,0.3847929141716567,1.0702486038208008,0.8534493744386835,41.560604095458984,4.339872524517844,0.08331918716430664,4.43359375,1.154925
69,What is the name of Terence and Shirley Conran's dress designer son?,Jasper Conran,1, son,4538,0,4,0.03538236027944112,1.1489496231079102,0.02527573596148036,46.08893966674805,23.758454299189747,0.09611102938652039,5.1484375,5.2855372
70,Which drink did The Spice Girls promote?,Pepsi,1, promote,12192,0,8,0.09505988023952096,1.0115605592727661,0.2622477739454099,41.34054183959961,4.5728106639454875,0.09396298974752426,5.5,2.6416566
71,Who was the youngest brother in the Beach Boys?,Dennis Wilson,0, Boys,30857,0,5,0.24058913423153694,1.152207851409912,0.3001071519456615,36.58869934082031,0.4670872413741769,0.02168286219239235,0.231689453125,3.012061
72,Who first hosted Family Feud?,Steve Harvey,0,ud,664,1,2,0.005177145708582834,1.2232414484024048,0.026642822794257004,39.4803466796875,4.653704093999818,0.006418174598366022,0.00553131103515625,3.6725812
73,What did the Lone Ranger's title Kemo Sabe mean in Apache?,Friend,0, Apache,9091,0,7,0.0708816741516966,1.0641331672668457,0.32243286286847006,36.784263610839844,0.4636876657030746,0.07133079320192337,5.234375,3.7640984
74,Who or what was Gentle Ben in the 60s TV series?,Gentle Ben was a black bear in the 1960s TV series.,1, series,4101,0,7,0.0319751122754491,1.1795010566711426,-0.2025460995850823,49.216949462890625,7.473935081029051,0.10056117177009583,0.7490234375,2.9943905
75,Which 70s show was based on the British show Till Death Us Do Part?,All in the Family,1, Part,3744,0,5,0.029191616766467067,1.067528486251831,0.16063485740229888,37.9010124206543,1.3087212834820514,0.03744984045624733,0.0027408599853515625,0.9687068
76,On what date in 1969 did Neil Armstrong first set foot on the Moon?,"July 20, 1969",1, Moon,17781,0,5,0.1386367889221557,1.125511646270752,0.17583030631095253,42.624332427978516,5.024078225029889,0.09933153539896011,0.98583984375,0.4718748
77,Bandar Seri Begawan International airport is in which country?,Brunei,1, country,3224,0,8,0.025137225548902197,1.1246715784072876,0.14169943633174942,43.78589630126953,2.5840465654819402,0.09562591463327408,0.57958984375,0.17527072
78,What was the profession of Paul Strand (1890 - 1976)?,Photographer.,1,6,21,1,1,0.00016373502994011975,0.8506052494049072,-0.130502595403319,44.70185089111328,11.692815395080826,-0.007598523981869221,0.00046443939208984375,1.7469804
79,Who had a 60s No 1 with Downtown?,Petula Clark.,1, Downtown,44985,0,9,0.3507438248502994,1.2138402462005615,0.5302310638609411,31.802099227905273,0.8635470281224258,0.03678949549794197,11.1953125,0.14037643
80,"Who was born first, Kiefer Sutherland or Christian Slater?",Kiefer Sutherland was born first. Kiefer Sutherland was,1, Slater,98103,0,7,0.7648998877245509,1.2149033546447754,0.5882973279454795,35.119564056396484,11.65055412028228,0.05195312947034836,0.38134765625,0.36191946
81,"To the nearest two, how many tennis Grand Slam titles did Jimmy Connors win?",8,0, win,3243,0,4,0.025285366766467067,1.1358156204223633,-0.09110513061120074,45.7109375,4.678631847707867,0.06536510586738586,0.168701171875,0.48457167
82,Who was the Georgia Peach?,Ty Cobb.,1, Peach,64695,0,6,0.5044208458083832,1.1649396419525146,0.42631886502315597,40.63151931762695,11.834646259544677,0.07152808457612991,3.6796875,3.9488761
83,Who set fire to his guitar at the Monterey Pop festival in 19676?,Jimi Hendrix.,1,76,4767,1,2,0.037167851796407185,0.9165319800376892,0.29029396875908775,49.989051818847656,53.18022358035517,0.0024388711899518967,15.953125,0.2667219
84,Della Street was whose secretary?,Perry Mason.,1, secretary,19607,0,10,0.1528739396207585,1.1011848449707031,0.03390749126822534,46.35272979736328,12.499504639582335,0.10212931782007217,3.65234375,2.1647825
85,"In music, who was Sweet and Innocent and Too Young?",Bobby Darin.,0, Young,13566,0,6,0.10577282934131736,1.1035306453704834,0.01781897990315473,47.22987365722656,14.094201176053083,0.0943823829293251,3.15625,6.138289
86,Who is featured on Puff Daddy's Can't Hold Me Down?,Mase,1, Down,6419,0,5,0.05004834081836328,1.1503618955612183,-0.09411045941569318,51.10447692871094,21.229918124461655,0.047800563275814056,0.66455078125,3.8123872
87,What had Edmond Hillary worked at before taking up mountain climbing?,"Before taking up mountain climbing, Edmond Hillary worked as a beekeeper.",0, climbing,30608,0,9,0.23864770459081835,1.0919102430343628,0.38259603009105403,44.69288635253906,5.498788095295215,0.0917419046163559,0.02142333984375,4.513802
88,In which American state is the Isabella Stewart Gardner Museum?,Massachusetts,1, Museum,16730,0,7,0.13044224051896208,1.154193639755249,0.11387604836098264,41.85866165161133,8.741694002520452,0.05980364605784416,0.006984710693359375,0.23806073
89,Benina international airport is in which country?,Benina International Airport is located in Libya.,1, country,3224,0,8,0.025137225548902197,1.1246715784072876,0.14169943633174942,44.32667541503906,3.9943858802170435,0.09645910561084747,1.3876953125,1.1709976
90,Beloved in 1999 was whose first movie since The Color Purple in 1985?,Whoopi Goldberg,0,5,20,1,1,0.000155938123752495,0.8673302531242371,0.13664285511209417,50.34104919433594,31.13051687003479,-0.021468209102749825,0.0208282470703125,0.8630399
91,Which Star Trek star directed Three Men and a Baby?,Tom Selleck,0, Baby,21266,0,5,0.16580900698602793,1.1493146419525146,0.26066553153557015,42.085777282714844,13.931309980265667,0.08822576701641083,0.03216552734375,1.2692128
92,Which sitcom star appeared on the big screening The Object of My Affection?,Paul Rudd,0,ection,12181,1,6,0.09497411427145709,1.2273340225219727,0.43443793231763506,43.12375259399414,15.149181023993183,-0.03158748149871826,0.005443572998046875,0.21660829
93,"""Which character did Julia """"Roberts play in Steven Spielberg's Hook?""",Tinker Bell,1, Hook,29271,0,5,0.22822324101796407,1.1838551759719849,0.1372901906663322,39.09116744995117,1.2111291634306545,0.06044134497642517,7.41015625,1.547732
94,Which US president did Anthony Hopkins play in a film whose title was simply his name?,Richard Nixon.,1, name,836,0,5,0.006518213572854291,1.0520780086517334,-0.03031722564997752,47.7470817565918,2.7112624524134636,0.08178828656673431,1.6240234375,2.9351735
95,Which movie was a biopic about the life of David Helfgott?,Shine.,1,ott,1751,1,3,0.013652382734530939,1.2239465713500977,0.016145401100023715,37.206443786621094,4.0589700298956926,-0.010288257151842117,0.037384033203125,0.83324623
96,Which film director guested as the FBI Director in The Silence of the Lambs?,Jonathan Demme,0,bs,1302,1,2,0.010151571856287425,1.1793348789215088,0.12348837299947579,41.163909912109375,7.883622027217243,-0.004044855944812298,4.3272972106933594e-05,3.348443
97,In which sci fi classic did the space ship Nostromo first appear?,Alien,1, appear,5101,0,7,0.03977201846307385,1.0632030963897705,0.02068789579440944,49.15422821044922,5.506451481794452,0.09132365137338638,0.05377197265625,0.377132
98,Nigel Hawthorne was Oscar nominated for The Madness of which King?,Nigel Hawthorne was Oscar nominated for The Madness of King George.,1, King,6342,0,5,0.04944797904191617,1.1121609210968018,-0.05903693001708321,40.87577819824219,1.443155986674867,0.06365256011486053,0.62939453125,4.2668524
99,Which Swedish actress won the Best Supporting Actress Oscar for Murder on the Orient Express?,Ingrid Bergman,1, Express,17855,0,8,0.13921375998003993,1.1418523788452148,-0.007194842205547225,44.688690185546875,9.60394066329412,0.02437489852309227,6.389617919921875e-05,0.4631875
100,Which Oscar-nominated film had You Sexy Thing as its theme song?,The Full Monty,1, song,5609,0,5,0.04373284680638723,1.0817822217941284,0.13498880240219124,45.67634201049805,8.648557551048668,0.11219996958971024,0.07989501953125,3.4577267
101,Which Joan's career revived in Whatever Happened to Baby Jane?,Joan Crawford,1, Jane,22195,0,5,0.17305233283433133,1.0644184350967407,0.02392029278257235,41.74775695800781,13.247027124219638,0.04326562583446503,0.017852783203125,1.6937397
102,Which much-loved actor won the Best Actor Oscar for The Philadelphia Story?,Cary Grant,0, Story,15457,0,6,0.12051677894211577,1.0839999914169312,0.10261675834039474,38.08766555786133,0.6446749846678883,0.028680434450507164,0.0889892578125,0.6893318
103,Which legendary dancer was Oscar-nominated for The Towering Inferno?,Fred Astaire,1,no,2201,1,2,0.017160990518962076,1.0874232053756714,0.07933079170457802,44.73790740966797,6.770882546152096,-0.0002834117040038109,4.6253204345703125e-05,2.1531541
104,What was the name of the brothel in The Best Little Whorehouse in Texas?,Miss Molly's,0, Texas,8421,0,6,0.06565774700598802,1.0419161319732666,0.14687797446103668,40.774383544921875,4.676499497844237,0.07987654209136963,0.0008397102355957031,2.2295663
105,Who was the male star of the movie The Man of La Mancha?,Peter O'Toole,1,cha,6583,1,3,0.05132703343313373,1.3184850215911865,0.16854916345771942,39.89067077636719,5.889478588206702,-0.017366673797369003,0.0009484291076660156,0.6257259
106,What relation is Joey Richardson to Vanessa Redgrave?,Joey Richardson is the son of Vanessa Redgrave. ,0,grave,77731,1,5,0.6060613148702595,1.2955149412155151,0.4705043804236304,38.92601013183594,6.649828689610112,-0.01101732812821865,0.016357421875,3.9425979
107,Melanie Molitor is the mom of which tennis world NO 1?,Melanie Molitor is the mom of Martina Navratilova.,0,1,16,1,1,0.000124750499001996,0.9435784220695496,1.1404854456094933,45.589290618896484,8.193918086576218,0.04189494252204895,0.25390625,2.7701075
108,Marc Dutroux hit the headlines over a 'house of horrors' in which country?,Belgium,1, country,3224,0,8,0.025137225548902197,1.1246715784072876,0.14169943633174942,42.31028747558594,3.7573180491310048,0.0855860635638237,13.0234375,0.19912848
109,On which date in 1945 did Hitler take cyanide then shoot himself?,"April 30, 1945",1, himself,5678,0,8,0.044270833333333336,1.2642687559127808,0.1787780900458098,49.69841003417969,6.39427299352594,0.09267349541187286,0.187744140625,0.8197179
110,In which river is the Boulder Dam?,The Boulder Dam is located in the Colorado River.,1, Dam,16758,0,4,0.13066055389221556,1.2279729843139648,0.15275892823111192,40.368038177490234,4.5985063590705115,0.0676661878824234,0.16064453125,1.7475638
111,"Which sports event was first held at Worcester, Massachusetts in 1927?","The first NCAA Men's Division I Basketball Tournament was held at Worcester, Massachusetts",0,7,22,1,1,0.00017153193612774452,0.8465970158576965,-0.10359574828782181,45.87091827392578,10.956235983171268,-0.005088438279926777,2.5078125,2.5772216
112,In which European city is the Belvederen Gallery?,Vienna.,1, Gallery,19853,0,8,0.15479197854291418,1.0909945964813232,0.1997520268352022,44.92327880859375,8.507134609062351,0.07920004427433014,7.625,1.322296
113,How old was Woody Herman when he founded his own orchestra?,Woody Herman was 19 years old when he founded his own orchestra.,0, orchestra,69155,0,10,0.5391950474051896,1.078070878982544,0.3891082691593932,43.10639953613281,8.55126613732387,0.11749467253684998,1.7998046875,1.5511917
114,For which movie did Katharine Hepburn win her second Oscar?,The Philadelphia Story (1940),0, Oscar,31797,0,6,0.2479182260479042,1.1004745960235596,0.11781026799107108,46.345848083496094,2.436487967107473,0.09175701439380646,1.9306640625,2.8290486
115,Who had a 60s No 1 hit with This Diamond Ring?,Gary Lewis & The Playboys,1, Ring,22249,0,5,0.17347336576846306,1.2119518518447876,0.32971856170579805,46.3318977355957,7.982680734539574,0.07743263989686966,0.329345703125,0.040073235
116,The world was first aware of the Chernobyl disaster after detectors were triggered at a nuclear plant in which country?,Sweden,1, country,3224,0,8,0.025137225548902197,1.1246715784072876,0.14169943633174942,43.44005584716797,5.526726414744555,0.10211436450481415,0.454345703125,2.2434483
117,In which country was the first permanent bungee jumping site situated?,New Zealand,1, situated,31183,0,9,0.2431309256487026,1.0787709951400757,0.17484673472296164,47.190162658691406,5.990914726842419,0.11353863030672073,10.015625,2.3151166
118,Who succeeded Brezhnev as Soviet premier?,"Leonid Brezhnev was the Soviet premier, not the Soviet president.",0, premier,21134,0,8,0.16477981536926148,1.136436104774475,0.08232370120186117,43.4488639831543,3.060440350349941,0.0795186385512352,5.58984375,4.725776
119,In the late 60s Owen Finlay MacLaren pioneered what useful item for parents of small chldren?,Pacifier,0,ren,1466,1,3,0.011430264471057884,1.1687238216400146,0.03949335650644992,50.445735931396484,13.161161653485948,0.02012508735060692,0.047607421875,3.9686701
120,In which city's shipyard was Solidarity set up?,Gdansk,1, up,709,0,3,0.0055280064870259485,1.082383155822754,-0.28881926816099623,47.638797760009766,3.2980265416619234,0.11959823966026306,0.0345458984375,0.3157566
